time,INJUSDT,NEARUSDT,ENSUSDT,JUPUSDT,GMXUSDT,HYPEUSDT,AAVEUSDT,PEPEUSDT,UMAUSDT,BCHUSDT,LTCUSDT,LINKUSDT
2025-02-09 21:00:00,13.685,3.199,24.86,0.819,23,22.87,241.83,0.0000093586,1.639,325.53,106.25,18.502
2025-02-09 21:15:00,13.525,3.159,24.609,0.8117,22.6,22.628,238.94,0.0000092401,1.62,323.26,105.79,18.289
2025-02-09 21:30:00,13.187,3.078,24.007,0.796,22.4,22.287,232.29,0.0000090414,1.602,317.19,103.46,17.672
2025-02-09 21:45:00,13.14,3.068,23.993,0.7988,22.12,22.446,231.92,0.0000090084,1.592,315.98,103.35,17.603
2025-02-09 22:00:00,13.166,3.066,24.129,0.8057,22.38,22.424,232.9,0.0000090558,1.588,316.51,103.37,17.659
2025-02-09 22:15:00,13.387,3.101,24.314,0.8101,22.65,22.57,236.29,0.0000091679,1.601,318.95,104.48,17.898
2025-02-09 22:30:00,13.625,3.158,24.794,0.8276,23.02,22.822,242.08,0.0000094034,1.637,323.43,105.64,18.226
2025-02-09 22:45:00,13.538,3.127,24.605,0.8198,22.97,22.708,238.76,0.0000094,1.629,321.8,105.05,18.032
2025-02-09 23:00:00,13.65,3.135,24.626,0.8253,22.95,22.698,239.58,0.0000093815,1.643,322.34,105.77,18.044
2025-02-09 23:15:00,13.633,3.137,24.624,0.8235,22.91,22.607,239.08,0.0000094256,1.641,321.95,106.4,17.981
2025-02-09 23:30:00,13.709,3.161,24.794,0.8282,23.04,22.949,240.59,0.0000095367,1.655,323.93,108.02,18.17
2025-02-09 23:45:00,13.711,3.176,24.856,0.8321,23.02,22.963,241.09,0.0000095263,1.668,324.35,107.12,18.256
2025-02-10 00:00:00,13.985,3.222,25.124,0.8406,23.31,23.211,245.21,0.0000096647,1.687,327.28,110.62,18.483
2025-02-10 00:15:00,13.985,3.211,25.273,0.8407,23.49,23.012,245.26,0.0000096429,1.682,327.63,110.92,18.472
2025-02-10 00:30:00,14.098,3.214,25.305,0.8444,23.41,23.163,245.3,0.0000097127,1.69,327.56,111.53,18.514
2025-02-10 00:45:00,14.039,3.203,25.126,0.841,23.56,23.154,245.68,0.0000096564,1.687,326.58,110.29,18.456
2025-02-10 01:00:00,13.927,3.176,24.873,0.8327,23.27,22.947,244.2,0.0000095288,1.669,325.24,110.29,18.27
2025-02-10 01:15:00,13.801,3.144,24.747,0.8249,23.13,22.769,241.73,0.0000094606,1.654,323.02,110.06,18.146
2025-02-10 01:30:00,13.529,3.083,24.303,0.8116,22.78,22.484,236.71,0.0000092854,1.623,318.42,107.65,17.781
2025-02-10 01:45:00,13.516,3.088,24.175,0.8084,22.81,22.527,236.19,0.0000092698,1.615,318.22,108.51,17.764
2025-02-10 02:00:00,13.398,3.065,24.038,0.8,22.54,22.333,234.34,0.0000091587,1.604,316.79,107.48,17.693
2025-02-10 02:15:00,13.448,3.069,24.045,0.8019,22.8,22.36,234.92,0.0000091853,1.603,317.12,107.45,17.693
2025-02-10 02:30:00,13.626,3.106,24.372,0.8117,22.8,22.708,239,0.0000092918,1.625,318.36,109.46,17.921
2025-02-10 02:45:00,13.574,3.092,24.263,0.8072,22.84,22.55,237.52,0.0000092389,1.615,318.29,108.56,17.898
2025-02-10 03:00:00,13.556,3.086,24.31,0.8093,22.85,22.823,237.02,0.0000092334,1.621,318.91,109.11,17.832
2025-02-10 03:15:00,13.782,3.111,24.459,0.8142,23.22,22.887,239.36,0.000009356,1.639,321.34,110.54,18.031
2025-02-10 03:30:00,14.185,3.183,24.984,0.8285,23.4,23.103,243.92,0.000009587,1.677,325.7,112.17,18.439
2025-02-10 03:45:00,13.999,3.134,24.815,0.823,23.3,23.187,242.42,0.0000094712,1.656,324.03,112.32,18.35
2025-02-10 04:00:00,14.158,3.143,24.959,0.8226,23.44,23.15,243.48,0.0000095091,1.667,324.7,113.08,18.41
2025-02-10 04:15:00,14.378,3.173,25.122,0.8267,23.53,23.255,246.97,0.0000095767,1.677,325.95,112.59,18.521
2025-02-10 04:30:00,14.476,3.16,24.985,0.824,23.51,23.226,246.19,0.0000095014,1.675,325.31,112.71,18.378
2025-02-10 04:45:00,14.554,3.162,24.993,0.8208,23.33,23.139,245.72,0.000009502,1.67,325.05,112.73,18.46
2025-02-10 05:00:00,14.674,3.175,25.107,0.8248,23.59,23.215,246.87,0.0000095656,1.68,327.06,113.72,18.55
2025-02-10 05:15:00,14.49,3.18,25.147,0.8238,23.42,23.4,247.2,0.000009554,1.674,326.8,113.48,18.566
2025-02-10 05:30:00,14.595,3.186,25.24,0.8291,23.54,23.245,247.63,0.0000095964,1.677,327.2,113.06,18.611
2025-02-10 05:45:00,14.648,3.188,25.285,0.8324,23.51,23.356,246.04,0.0000095939,1.679,327.25,113.1,18.562
2025-02-10 06:00:00,14.574,3.173,25.193,0.8282,23.62,23.214,244.93,0.0000095405,1.668,326.55,113.7,18.494
2025-02-10 06:15:00,14.494,3.176,25.199,0.8269,23.36,23.237,245.6,0.0000095068,1.66,326.36,112.42,18.46
2025-02-10 06:30:00,14.664,3.184,25.176,0.8287,23.28,23.35,245.98,0.0000095152,1.659,326.61,112.2,18.487
2025-02-10 06:45:00,14.685,3.197,25.263,0.8323,23.49,23.516,247.2,0.0000095362,1.665,328.28,113.58,18.53
2025-02-10 07:00:00,14.654,3.192,25.432,0.834,23.26,23.618,246.3,0.0000095337,1.667,328.58,113.1,18.601
2025-02-10 07:15:00,14.579,3.179,25.299,0.8321,23.27,23.593,245.65,0.0000094831,1.66,329.03,113.65,18.569
2025-02-10 07:30:00,14.712,3.192,25.367,0.8329,23.34,23.595,245.81,0.0000095083,1.667,329.49,114.39,18.585
2025-02-10 07:45:00,14.739,3.196,25.414,0.834,23.36,23.832,246.64,0.0000095174,1.665,330.74,115.23,18.64
2025-02-10 08:00:00,15.021,3.233,25.627,0.8431,23.58,23.839,250.66,0.000009594,1.685,333.42,116.7,18.845
2025-02-10 08:15:00,14.839,3.22,25.617,0.8393,23.56,23.777,251.09,0.0000095751,1.679,333.02,115.62,18.836
2025-02-10 08:30:00,14.914,3.228,25.702,0.8437,23.7,23.939,251.31,0.0000096076,1.685,333.69,116.18,18.919
2025-02-10 08:45:00,14.848,3.224,25.64,0.8434,23.53,23.973,249.28,0.0000095848,1.675,333.52,115.76,18.884
2025-02-10 09:00:00,14.696,3.212,25.562,0.8411,23.48,23.907,248.72,0.000009578,1.671,332.99,116.42,18.832
2025-02-10 09:15:00,14.665,3.215,25.576,0.8383,23.59,24.033,248.39,0.0000096071,1.669,332.59,116.56,18.84
2025-02-10 09:30:00,14.58,3.212,25.558,0.8364,23.6,23.923,247.89,0.0000095648,1.665,331.45,116.87,18.762
2025-02-10 09:45:00,14.386,3.217,25.614,0.8408,23.66,23.955,247.94,0.0000096913,1.671,332.17,116.63,18.742
2025-02-10 10:00:00,14.473,3.228,25.781,0.843,23.58,23.92,249.2,0.0000097192,1.682,332.96,116.97,18.841
2025-02-10 10:15:00,14.558,3.257,25.78,0.8422,23.7,23.928,249.69,0.0000096868,1.676,333.09,116.8,18.871
2025-02-10 10:30:00,14.399,3.231,25.569,0.8356,23.64,23.767,247.38,0.0000095508,1.659,331.53,116.58,18.73
2025-02-10 10:45:00,14.428,3.234,25.726,0.8371,23.7,23.876,247.13,0.0000095587,1.663,332.23,115.66,18.756
2025-02-10 11:00:00,14.409,3.227,25.685,0.8382,23.45,23.961,246.96,0.0000095553,1.659,331.44,115.97,18.667
2025-02-10 11:15:00,14.503,3.252,25.782,0.8459,23.55,24.006,249.21,0.000009625,1.67,333.05,116.31,18.761
2025-02-10 11:30:00,14.498,3.245,25.759,0.8444,23.55,23.976,248.56,0.000009621,1.677,332.66,117.9,18.768
2025-02-10 11:45:00,14.532,3.241,25.716,0.8405,23.58,24.002,248.59,0.0000095884,1.674,331.78,117.98,18.746
2025-02-10 12:00:00,14.411,3.233,25.687,0.838,23.48,23.8,248.85,0.0000095487,1.67,331.56,117.88,18.718
2025-02-10 12:15:00,14.374,3.228,25.645,0.8378,23.55,23.706,248.83,0.0000095472,1.667,330.95,116.77,18.698
2025-02-10 12:30:00,14.332,3.208,25.504,0.8345,23.62,23.549,247.25,0.0000095159,1.662,330.5,116.67,18.605
2025-02-10 12:45:00,14.264,3.211,25.43,0.8327,23.61,23.536,246.99,0.0000095071,1.666,329.65,116.82,18.565
2025-02-10 13:00:00,14.302,3.232,25.612,0.8373,23.68,23.589,248.07,0.0000095762,1.676,330.76,116.3,18.669
2025-02-10 13:15:00,14.281,3.222,25.577,0.838,23.84,23.524,248.36,0.0000095596,1.684,330.04,116.42,18.626
2025-02-10 13:30:00,14.283,3.236,25.724,0.8425,23.95,23.707,249.68,0.0000096185,1.698,330.13,117,18.707
2025-02-10 13:45:00,14.651,3.287,26.027,0.8585,24.15,24.147,254.35,0.0000098178,1.714,333.12,118.44,19.021
2025-02-10 14:00:00,14.49,3.26,25.761,0.8493,24.07,23.949,250.97,0.0000096764,1.7,330.97,117.74,18.792
2025-02-10 14:15:00,14.612,3.269,25.835,0.8543,24.31,23.919,251.49,0.0000097118,1.713,331.05,118.68,18.792
2025-02-10 14:30:00,14.492,3.246,25.73,0.8493,24.41,23.799,250.3,0.0000096901,1.696,329.65,117.41,18.73
2025-02-10 14:45:00,14.47,3.23,25.664,0.8459,24.4,23.889,249.37,0.0000096257,1.694,329.03,117.62,18.683
2025-02-10 15:00:00,14.489,3.225,25.754,0.8513,24.52,24.062,250.18,0.0000096659,1.696,329.79,118.02,18.745
2025-02-10 15:15:00,14.358,3.199,25.507,0.8443,24.41,23.836,248.11,0.0000095874,1.681,329.01,118.42,18.57
2025-02-10 15:30:00,14.292,3.198,25.554,0.8409,24.01,23.698,247.63,0.000009574,1.682,328.91,117.94,18.538
2025-02-10 15:45:00,14.368,3.179,25.611,0.841,24.12,23.906,248.49,0.0000096422,1.689,329.38,117.95,18.574
2025-02-10 16:00:00,14.471,3.218,25.801,0.8426,24.43,23.926,250.29,0.0000097104,1.702,330.14,118.63,18.661
2025-02-10 16:15:00,14.437,3.197,25.699,0.8388,24.46,23.712,250.31,0.0000097128,1.703,330.93,119.45,18.608
2025-02-10 16:30:00,14.428,3.2,25.721,0.8396,24.12,23.713,249.87,0.0000097125,1.694,330.58,119.91,18.565
2025-02-10 16:45:00,14.479,3.218,25.795,0.844,24.21,23.899,251.08,0.0000097299,1.706,330.66,120.5,18.697
2025-02-10 17:00:00,14.585,3.211,25.697,0.8389,24.1,23.721,250.6,0.0000096567,1.698,329.62,121.11,18.583
2025-02-10 17:15:00,14.716,3.239,25.899,0.8459,24.19,23.926,253.27,0.0000097459,1.714,330.88,121.46,18.79
2025-02-10 17:30:00,14.606,3.231,25.834,0.8462,24.1,23.844,252.35,0.0000096936,1.705,329.64,118.7,18.716
2025-02-10 17:45:00,14.851,3.245,25.895,0.8502,24.28,23.872,253.28,0.0000097203,1.718,330.73,119.75,18.766
2025-02-10 18:00:00,14.732,3.23,25.823,0.848,24.14,23.806,253.33,0.0000097012,1.72,331.06,119.68,18.759
2025-02-10 18:15:00,14.784,3.24,25.871,0.8488,24.46,23.86,254.16,0.0000097139,1.727,331.59,120.27,18.855
2025-02-10 18:30:00,14.776,3.237,25.774,0.8465,24.3,23.793,252.88,0.0000096877,1.715,330.88,119.95,18.743
2025-02-10 18:45:00,14.88,3.249,25.897,0.851,24.44,23.96,255.53,0.0000097142,1.718,332.01,119.41,18.844
2025-02-10 19:00:00,14.9,3.245,25.909,0.8501,24.63,23.945,255.78,0.0000097479,1.725,331.62,118.89,18.896
2025-02-10 19:15:00,14.861,3.239,25.919,0.8484,24.56,23.896,255.61,0.0000097189,1.717,331.65,118.98,18.876
2025-02-10 19:30:00,14.772,3.231,25.856,0.8448,24.47,23.895,255.3,0.0000096601,1.708,330.49,119.84,18.783
2025-02-10 19:45:00,14.733,3.226,25.831,0.8406,24.63,23.93,254.15,0.0000096422,1.705,329.33,119.35,18.825
2025-02-10 20:00:00,14.735,3.24,25.912,0.8441,24.55,24.022,255.26,0.0000096911,1.707,329.47,119.57,18.854
2025-02-10 20:15:00,14.69,3.239,25.9,0.8432,24.5,23.946,253.24,0.0000097027,1.708,329.08,119.38,18.844
2025-02-10 20:30:00,14.733,3.248,25.99,0.8446,24.47,23.955,254.19,0.0000097193,1.712,329.71,119.52,18.891
2025-02-10 20:45:00,14.796,3.24,26.008,0.8423,24.09,23.945,254.86,0.0000097133,1.712,329.35,120.12,18.862
2025-02-10 21:00:00,14.69,3.231,25.908,0.8402,24.1,23.748,253.28,0.0000096638,1.703,328.84,120.25,18.768
2025-02-10 21:15:00,14.662,3.234,25.9,0.8409,24.03,23.704,252.88,0.0000096821,1.706,329.03,120.9,18.759
2025-02-10 21:30:00,14.598,3.227,25.855,0.8391,23.95,23.665,251.94,0.00000962,1.703,328.63,120.55,18.723
2025-02-10 21:45:00,14.59,3.221,25.776,0.8371,23.98,23.665,251.09,0.0000095872,1.698,328.07,120,18.661
2025-02-10 22:00:00,14.609,3.198,25.723,0.8378,23.95,23.521,250.79,0.0000095288,1.697,327.85,119.32,18.667
2025-02-10 22:15:00,14.622,3.208,25.828,0.8409,24.1,23.606,251.79,0.0000095974,1.718,329.23,119.17,18.79
2025-02-10 22:30:00,14.634,3.206,25.745,0.8375,24.04,23.349,251.56,0.0000095691,1.708,329.39,119.57,18.761
2025-02-10 22:45:00,14.538,3.196,25.58,0.8337,24.03,23.328,250.32,0.0000095028,1.708,328.78,119.23,18.728
2025-02-10 23:00:00,14.489,3.18,25.594,0.8326,24,23.261,249.9,0.0000095319,1.71,328.55,119.03,18.682
2025-02-10 23:15:00,14.446,3.177,25.594,0.8307,24.06,23.25,249.95,0.0000095349,1.705,327.67,119.15,18.682
2025-02-10 23:30:00,14.48,3.19,25.65,0.8297,24.11,23.323,250.74,0.0000095547,1.706,328.24,119.09,18.691
2025-02-10 23:45:00,14.568,3.207,25.748,0.8345,24.22,23.332,252.5,0.0000095965,1.718,329.17,120.12,18.791
2025-02-11 00:00:00,14.502,3.215,25.752,0.8374,24.37,23.42,253.76,0.0000096172,1.721,329.8,119.09,18.845
2025-02-11 00:15:00,14.617,3.231,25.83,0.8421,24.53,23.516,255.42,0.0000096771,1.733,330.44,118.8,18.958
2025-02-11 00:30:00,14.728,3.252,26.195,0.8504,24.57,23.679,259.6,0.000009773,1.741,331.67,119.43,19.111
2025-02-11 00:45:00,14.683,3.246,26.129,0.8505,24.3,23.695,259.1,0.0000097339,1.737,331.92,122.74,19.056
2025-02-11 01:00:00,14.741,3.244,26.112,0.8505,24.18,23.836,258.46,0.0000097057,1.733,332.31,121.17,19.016
2025-02-11 01:15:00,14.875,3.25,26.189,0.853,24.15,24.012,258.06,0.0000097925,1.736,332.72,121.98,19.094
2025-02-11 01:30:00,14.925,3.274,26.268,0.858,24.15,24.224,259.13,0.0000098536,1.74,334.03,121.74,19.239
2025-02-11 01:45:00,14.933,3.268,26.177,0.856,24.07,24.152,258.34,0.0000099102,1.737,333.4,121.35,19.2
2025-02-11 02:00:00,14.852,3.255,26.133,0.8514,24.04,24.355,258.2,0.0000098583,1.74,332.92,120.69,19.197
2025-02-11 02:15:00,14.735,3.232,25.939,0.8469,23.96,24.193,256.69,0.0000097213,1.731,331.44,120.54,19.047
2025-02-11 02:30:00,14.627,3.234,25.942,0.846,24.07,24.131,256.83,0.0000097527,1.735,332.22,122.8,19.062
2025-02-11 02:45:00,14.712,3.236,25.976,0.8489,24.1,24.269,257.56,0.0000097743,1.737,332.08,122.61,19.105
2025-02-11 03:00:00,14.641,3.225,25.936,0.8449,24.14,24.136,256.77,0.0000097205,1.732,332.04,123.53,19.176
2025-02-11 03:15:00,14.699,3.217,25.891,0.846,24.21,24.176,256.48,0.0000097239,1.74,332.01,123.88,19.091
2025-02-11 03:30:00,14.708,3.221,25.91,0.8465,24.18,24.106,257.52,0.0000097079,1.745,332.95,124.95,19.276
2025-02-11 03:45:00,14.811,3.238,25.99,0.8498,24.28,24.193,258.17,0.0000097487,1.747,333.72,126.46,19.321
2025-02-11 04:00:00,14.825,3.24,26.007,0.8488,24.29,24.325,257.51,0.0000098059,1.746,333.71,126.02,19.374
2025-02-11 04:15:00,14.896,3.252,26.027,0.8501,24.16,24.278,258.29,0.0000098285,1.749,335.46,127.57,19.466
2025-02-11 04:30:00,15.009,3.275,26.191,0.8557,24.35,24.451,260.22,0.0000098969,1.759,339.38,130.63,19.569
2025-02-11 04:45:00,15.152,3.295,26.362,0.8623,24.57,24.643,260.29,0.0000100709,1.772,339.31,130.18,19.589
2025-02-11 05:00:00,15.139,3.293,26.381,0.8654,24.63,24.637,260.27,0.0000101605,1.781,339.53,129.47,19.481
2025-02-11 05:15:00,15.197,3.319,26.462,0.8642,24.79,24.656,260.33,0.0000102198,1.789,339.64,128.92,19.494
2025-02-11 05:30:00,15.186,3.331,26.506,0.8669,24.77,24.722,259.16,0.0000102686,1.792,340.17,128.93,19.52
