,time,BTCUSDT,ETHUSDT,SOLUSDT,BCHUSDT,XRPUSDT,LTCUSDT,ADAUSDT,LINKUSDT,DOGEUSDT,WIFUSDT,MATICUSDT,UNIUSDT,AAVEUSDT,DYDXUSDT,CRVUSDT,z_score_BTCUSDT,z_score_ETHUSDT,z_score_SOLUSDT,z_score_BCHUSDT,z_score_XRPUSDT,z_score_LTCUSDT,z_score_ADAUSDT,z_score_LINKUSDT,z_score_DOGEUSDT,z_score_WIFUSDT,z_score_MATICUSDT,z_score_UNIUSDT,z_score_AAVEUSDT,z_score_DYDXUSDT,z_score_CRVUSDT
1763,2024-04-12 02:30:00,70692.3,3524.7,173.5896,616.98,0.60947,98.39,0.58888,17.703,0.196465,3.4895,0.8845,8.986,118.96,3.009,0.608,1.0477733936552618,0.008870089936485385,0.7291433072520787,0.007419348746276396,-0.560618438830982,1.2829408762788603,0.9748208375451931,2.0533552819642127,0.5957402512086499,-0.6179238175267571,0.37018674948394625,-1.1124049708391062,-1.091050650422752,-0.12116645836709448,-0.5203048309670367
1764,2024-04-12 02:45:00,70649.0,3520.28,173.201,613.95,0.60944,98.11,0.58782,17.735,0.196002,3.4963,0.8839,8.963,118.782,3.006,0.6073,0.9827034749781096,-0.12871625569861384,0.54809019374911,-0.32200456184644305,-0.5619213813820606,1.021973324141463,0.7906456713834489,2.215839421575897,0.4837494513962522,-0.5426602072293173,0.30043177379024927,-1.1271655669507237,-1.1228233678647874,-0.21475015289905663,-0.6247670573447927
1765,2024-04-12 03:00:00,70754.7,3525.27,173.8471,614.16,0.60988,98.04,0.58822,17.79,0.196618,3.5085,0.8853,8.9803,119.033,3.008,0.6071,1.106549985556302,0.0200496177294441,0.8388645453784489,-0.29118078530554925,-0.4722267245908953,0.9534789997445706,0.8626674546943858,2.5024944611649125,0.6170319354654925,-0.4131919489313796,0.49493066745327274,-1.0970464409098375,-1.0515655950992449,-0.14161452961517587,-0.6494794127000376
1766,2024-04-12 03:15:00,70935.8,3536.21,174.2757,615.82,0.61053,98.31,0.58918,17.786,0.197267,3.5422,0.8876,9.0118,119.248,3.007,0.6094,1.3241114076548808,0.35057998255734724,1.0262517467840324,-0.05552553442102979,-0.3416299378012754,1.1941783545059057,1.0331286495607592,2.4279433938136172,0.757645119689776,-0.06413057203262373,0.8057336808899747,-1.0514587600601057,-0.9903631183132965,-0.17143258632363909,-0.2731498007773508
1767,2024-04-12 03:30:00,70823.8,3531.75,173.8721,613.78,0.61042,98.15,0.58931,17.771,0.197021,3.5479,0.8869,8.9876,119.235,3.001,0.6084,1.1698924565714408,0.20708397382151653,0.8332252239158529,-0.326340693172141,-0.36776721497535664,1.0391391325631552,1.0492803802611776,2.294550070977575,0.6931662676820469,-0.0067533780459983475,0.7082693585602556,-1.068081130439941,-0.9848613534556053,-0.3737857347777774,-0.43136424475444607
1768,2024-04-12 03:45:00,70977.1,3535.21,174.2457,614.19,0.61173,98.38,0.5907,17.766,0.198497,3.5565,0.8887,9.0089,119.596,3.003,0.6084,1.350699013988535,0.3109438744596009,0.9972695577714237,-0.2574383558679592,-0.10051410114378426,1.244328143824638,1.29471178824443,2.2259764634369925,1.024102747945819,0.08259544122356366,0.9557617926433081,-1.0342377162047753,-0.8894373773325778,-0.2977808635211909,-0.42493360374724215
1769,2024-04-12 04:00:00,70896.9,3534.97,173.7918,611.42,0.61145,98.23,0.58934,17.791,0.19775,3.52,0.8882,9.0048,119.593,3.0,0.6094,1.2356461166014863,0.3027199417976742,0.7850912160907652,-0.6653537427960449,-0.15743340391527086,1.1034966848695167,1.050093870908923,2.3293990363183648,0.8428749066326121,-0.2920564779369247,0.8946926477602805,-1.0290713562898597,-0.8818149329723011,-0.3934554013938734,-0.2564691195783732
1770,2024-04-12 04:15:00,70842.0,3538.89,173.7309,611.46,0.61199,98.42,0.58896,17.814,0.19785,3.5264,0.89,9.0511,119.602,2.999,0.609,1.1542089566329354,0.4198491990555428,0.7505646523288377,-0.652539676753822,-0.049868601378594835,1.2702999196631966,0.9760920586691939,2.4128812796163124,0.8572218727704459,-0.2264471273827868,1.1378194453370212,-0.96740693393352,-0.8721595826212843,-0.4225225641630029,-0.3172787982647195
1771,2024-04-12 04:30:00,71014.5,3542.8,174.0311,611.51,0.61265,98.24,0.58977,17.84,0.198565,3.5164,0.8914,9.0491,119.571,3.003,0.6093,1.359882252913242,0.5335720549074043,0.8787116278373408,-0.6373523159842807,0.07709074215365071,1.0953389657134511,1.1095062747246731,2.5102291871354763,1.0145219235912037,-0.3334394506234021,1.3139873542775695,-0.9601226951604965,-0.8733200201586069,-0.28370611597803314,-0.26955211898443554
1772,2024-04-12 04:45:00,71132.7,3547.94,174.4907,614.92,0.61312,98.46,0.59074,17.825,0.199705,3.5315,0.894,9.1065,119.765,3.007,0.6097,1.4957011920862098,0.6849969447122634,1.077283042374951,-0.10715558504907927,0.1645573751876022,1.2817520403244966,1.2686926691692082,2.3838957845804374,1.270826584269318,-0.1867077218912861,1.6437856382890703,-0.88615166618582,-0.8216125590241435,-0.1486161919675095,-0.20866140732647032
1773,2024-04-12 05:00:00,71017.9,3546.09,174.4448,613.39,0.61258,98.56,0.58913,17.771,0.199346,3.505,0.8876,9.1109,119.261,2.998,0.6089,1.336771873429972,0.6198856129892761,1.0458338421538338,-0.3374292088885993,0.04361947946742587,1.3574173958636975,0.9729740046817925,2.0531102783783215,1.1771457994967125,-0.4719316521805945,0.7770006109365888,-0.8722859136827444,-0.936174425047002,-0.46327238279284644,-0.34164799828050857
1774,2024-04-12 05:15:00,71049.7,3545.96,175.0453,612.5,0.61278,98.65,0.58905,17.8,0.199504,3.5105,0.8905,9.1361,119.485,3.0,0.6093,1.3634584105275274,0.6085099180602483,1.3051806627042948,-0.47339131360616327,0.07541294173138868,1.4226178758146852,0.9492047429329866,2.177711327285265,1.20437529802588,-0.42158521073507427,1.1544785169026806,-0.8350462854003339,-0.8765261736086511,-0.39309359322461335,-0.27696349369159823
1775,2024-04-12 05:30:00,70958.8,3542.94,174.5113,611.03,0.61194,98.62,0.58815,17.806,0.198028,3.504,0.8894,9.0471,118.926,2.99,0.6071,1.235594771659569,0.5073419647649801,1.0524938884864707,-0.697197397767926,-0.11209452937156368,1.3814431251879415,0.7814481021584332,2.172695175371194,0.8474726699688461,-0.4970603611256767,0.9987203349900701,-0.9272797778138054,-1.001743419231277,-0.7341866068547159,-0.632825582137616
1776,2024-04-12 05:45:00,70966.2,3542.97,175.6839,607.86,0.61049,98.41,0.58765,17.85,0.198415,3.512,0.8897,9.0951,118.922,2.993,0.6079,1.2322137295623319,0.5036045908604394,1.5649261653677429,-1.1756968157168974,-0.42730855664080286,1.1839413732246968,0.687810265711788,2.365186375571026,0.9302815602571246,-0.41645115448856324,1.032232074160234,-0.8638426687007922,-0.9939938442308424,-0.6225876784230902,-0.497776243563597
1777,2024-04-12 06:00:00,70839.5,3535.15,175.05,608.06,0.60962,98.16,0.5865,17.858,0.197829,3.4958,0.8875,9.0561,118.696,2.987,0.6061,1.0606198545853052,0.25589244324058624,1.2671746125031174,-1.1332524748959414,-0.6156715611178303,0.9555481213616697,0.4794541285236174,2.3631084226490673,0.7824304157086814,-0.5929294896580095,0.7359572949051745,-0.8997975194729201,-1.0374012205375218,-0.8230024078155584,-0.7843857379996861
