time,BTCUSDT,ETHUSDT,SOLUSDT,BCHUSDT,XRPUSDT,LTCUSDT,ADAUSDT,LINKUSDT,DOGEUSDT,WIFUSDT,MATICUSDT,UNIUSDT,AAVEUSDT,DYDXUSDT,CRVUSDT
2024-03-18 11:00:00,68275,3599.46,208.1018,404.67,0.61205,85.03,0.68303,19.237,0.148466,3.2651,1.0692,12.2309,126.065,3.556,0.6816
2024-03-18 12:00:00,68584.7,3599.59,209.1625,406.32,0.61219,85.08,0.68324,19.263,0.149129,3.2406,1.0686,12.2809,125.826,3.565,0.6843
2024-03-18 13:00:00,67564.9,3546.6,204.7865,392.42,0.60309,83.38,0.66415,18.825,0.144361,3.0885,1.0491,11.989,123.259,3.466,0.667
2024-03-18 14:00:00,67011,3515.35,202.0111,387.72,0.60228,82.62,0.65485,18.498,0.143812,2.832,1.0356,11.83,121.596,3.382,0.6536
2024-03-18 15:00:00,67481.6,3526.85,204.1107,393.82,0.60658,82.95,0.66109,18.602,0.143949,2.8273,1.0394,11.94,122.625,3.369,0.6613
2024-03-18 16:00:00,67120.1,3502.98,199.8716,389.29,0.60311,81.97,0.6534,18.441,0.14192,2.7333,1.0271,11.73,120.926,3.323,0.6511
2024-03-18 17:00:00,67380.2,3510.03,197.8286,389.47,0.60215,82.15,0.65322,18.389,0.142297,2.6897,1.0261,11.786,121.083,3.32,0.6537
2024-03-18 18:00:00,67000,3478.43,199.3203,385.7,0.60407,81.87,0.64701,18.139,0.142192,2.7089,1.0137,11.6868,119.654,3.285,0.6435
2024-03-18 19:00:00,66907,3479.63,198.5737,387.42,0.60385,82.22,0.6503,18.196,0.142225,2.6722,1.0166,11.695,120.433,3.298,0.6447
2024-03-18 20:00:00,67362.8,3510.05,200.5737,391.42,0.60792,83.17,0.65539,18.442,0.143406,2.6748,1.0271,11.7932,123.204,3.335,0.6534
2024-03-18 21:00:00,67619.2,3527.93,201.9399,394.05,0.61202,83.27,0.65581,18.481,0.143689,2.6925,1.0284,11.8521,123.651,3.35,0.6576
2024-03-18 22:00:00,67705.6,3523.98,198.59,394.34,0.63301,85.01,0.65747,18.371,0.143514,2.5379,1.0275,11.831,123.493,3.332,0.6551
2024-03-18 23:00:00,67626.7,3521.55,196.2158,400.54,0.64511,86.93,0.66093,18.306,0.143622,2.559,1.0318,11.8772,123.471,3.346,0.6561
2024-03-19 00:00:00,67083.4,3456.82,194.0426,394.96,0.62993,84.81,0.6481,17.877,0.140907,2.4167,1.0087,11.609,119.96,3.274,0.6411
2024-03-19 01:00:00,65848.6,3393.51,188.0813,384.08,0.61979,83.77,0.63083,17.567,0.136732,2.383,0.986,11.325,116.823,3.205,0.6231
2024-03-19 02:00:00,65883.4,3408.64,183.8027,381.16,0.61473,83.41,0.63147,17.662,0.135939,2.3381,0.9898,11.379,117.536,3.199,0.624
2024-03-19 03:00:00,65875.7,3420.33,184.6057,378.95,0.61509,84,0.63516,17.709,0.135607,2.3436,0.9881,11.34,117.663,3.22,0.6244
2024-03-19 04:00:00,65364,3379.55,186.7139,371.28,0.6053,81.42,0.62506,17.422,0.133246,2.265,0.9716,11.107,115.422,3.165,0.6135
2024-03-19 05:00:00,65215.4,3383.66,185.9377,372.54,0.60147,81.09,0.62634,17.43,0.132941,2.2425,0.968,11.06,114.888,3.16,0.6146
2024-03-19 06:00:00,64937.3,3376.19,184.6279,371.21,0.59837,80.81,0.61782,17.306,0.131424,2.2223,0.959,10.9798,113.223,3.133,0.6064
2024-03-19 07:00:00,64717.6,3360.76,186.2843,375.14,0.59934,80.78,0.62689,17.339,0.13287,2.3889,0.9614,11.0074,114.32,3.178,0.6125
2024-03-19 08:00:00,63491.7,3240.75,176.2217,362.08,0.58043,78.24,0.602,16.802,0.127769,2.229,0.9252,10.594,109.811,3.038,0.5871
2024-03-19 09:00:00,64151.9,3292.48,179.6873,369.95,0.58963,79.82,0.61811,17.147,0.130748,2.4076,0.9475,10.8112,112.475,3.106,0.6055
2024-03-19 10:00:00,63274.6,3238.94,175.6746,364.87,0.5855,78.74,0.60755,16.987,0.128366,2.3676,0.9301,10.671,111.414,3.075,0.5977
2024-03-19 11:00:00,63111,3277.33,177.9353,371.27,0.59034,79.68,0.61678,17.316,0.130543,2.4112,0.9438,10.9103,112.353,3.139,0.6075
2024-03-19 12:00:00,63637.5,3296.73,183.2565,372.19,0.59675,80.51,0.62212,17.564,0.131549,2.4493,0.9522,11.028,113.964,3.158,0.6119
2024-03-19 13:00:00,63583.8,3293.47,181.8777,371.1,0.59721,80.04,0.61876,17.743,0.131129,2.4453,0.9511,10.9451,112.823,3.151,0.6128
2024-03-19 14:00:00,62912.3,3260.18,179.3267,370.2,0.59591,79.91,0.61757,17.511,0.13116,2.4555,0.9484,10.91,112.945,3.166,0.6163
2024-03-19 15:00:00,64068.1,3303.81,183.1204,373.55,0.60582,81.42,0.62704,17.781,0.134359,2.6517,0.9692,11.1329,115.66,3.231,0.6304
2024-03-19 16:00:00,64991.3,3329.71,184.3407,377.03,0.60785,81.5,0.62411,17.858,0.134457,2.609,0.9664,11.201,116,3.231,0.6331
2024-03-19 17:00:00,64882.9,3315.24,183.6708,377.16,0.60446,81.72,0.62226,17.822,0.13427,2.5865,0.9661,11.2387,115.974,3.258,0.6331
2024-03-19 18:00:00,64715,3316.9,181.6803,376,0.6058,81.26,0.61437,17.648,0.133739,2.5522,0.9644,11.1975,115.632,3.249,0.6313
2024-03-19 19:00:00,64402.1,3334.31,181.7526,377.37,0.60695,81.47,0.61615,17.611,0.134408,2.5051,0.9689,11.2342,115.812,3.26,0.6335
2024-03-19 20:00:00,63783,3280.01,175.3085,371.55,0.60194,80.1,0.60393,17.319,0.132025,2.3831,0.9499,10.989,113.378,3.189,0.6192
2024-03-19 21:00:00,63967.7,3291.88,173.0034,372.37,0.60089,80.17,0.60585,17.334,0.132377,2.3505,0.958,11.0188,113.725,3.184,0.6205
2024-03-19 22:00:00,62653.9,3212,169.5638,360.77,0.58614,78.46,0.58917,16.931,0.129442,2.2417,0.9323,10.6872,109.579,3.085,0.6009
2024-03-19 23:00:00,61950.2,3159.22,170.0546,358.45,0.58464,78.43,0.58713,16.822,0.128803,2.3175,0.9327,10.6214,109.356,3.105,0.6035
2024-03-20 00:00:00,63260.4,3236.48,176.1794,367.05,0.5922,80.06,0.60021,17.225,0.131442,2.3739,0.9534,10.9721,112.208,3.161,0.6223
2024-03-20 01:00:00,62404,3175.76,171.6784,357.57,0.58433,79.12,0.58926,16.86,0.126583,2.2271,0.9389,10.6971,108.845,3.089,0.6054
2024-03-20 02:00:00,62907.1,3225.56,174.0818,364.96,0.59097,80.06,0.5988,17.132,0.129927,2.3181,0.9563,10.9416,111.946,3.162,0.6213
2024-03-20 03:00:00,61849.8,3160.07,169.9151,357.89,0.58347,78.89,0.58952,16.852,0.127494,2.2426,0.9383,10.725,109.619,3.1,0.6135
2024-03-20 04:00:00,61649.9,3128.07,167.6108,355.58,0.57876,79.02,0.58517,16.735,0.126265,2.122,0.9349,10.5818,108.145,3.071,0.6061
2024-03-20 05:00:00,61556.8,3110.18,166.2356,353.93,0.57909,78.24,0.58003,16.561,0.124707,2.0232,0.9326,10.5539,107.051,3.076,0.6063
2024-03-20 06:00:00,61758.2,3140.97,167.8908,356.83,0.58404,79.55,0.59226,16.872,0.12731,2.0562,0.957,10.7704,109.995,3.129,0.6193
2024-03-20 07:00:00,62964.1,3219.22,173.4017,367.04,0.5949,81.28,0.61042,17.33,0.133434,2.242,0.9693,11.096,112.875,3.224,0.6337
2024-03-20 08:00:00,62713.5,3208.83,170.9244,362.6,0.59067,80.88,0.60223,17.082,0.132221,2.1936,0.9614,10.955,111.441,3.2,0.6235
2024-03-20 09:00:00,63227.4,3235.76,171.5028,366.12,0.59233,81.13,0.60557,17.179,0.133828,2.2025,0.966,11.0379,112.286,3.256,0.6317
2024-03-20 10:00:00,63058.7,3232.38,171.8408,365.4,0.59522,80.88,0.60489,17.177,0.133095,2.1854,0.9644,11.036,111.949,3.256,0.6322
2024-03-20 11:00:00,63400.3,3294.19,172.5135,370.56,0.59658,81.35,0.61178,17.417,0.134527,2.1831,0.9657,11.1997,113.131,3.277,0.6406
2024-03-20 12:00:00,64061.1,3356.04,175.2637,372.83,0.59812,82.09,0.61463,17.635,0.135131,2.0857,0.9728,11.29,114.542,3.287,0.642
2024-03-20 13:00:00,63593.3,3346.57,172.2097,371.23,0.594,81.52,0.6074,17.495,0.133633,2.0839,0.9636,11.175,113.142,3.25,0.6362
2024-03-20 13:00:00,63593.3,3346.57,172.2097,371.23,0.594,81.52,0.6074,17.495,0.133633,2.0839,0.9636,11.175,113.142,3.25,0.6362
2024-03-20 14:00:00,64212.9,3385.92,175.1059,375.09,0.59598,81.65,0.61135,17.649,0.135097,2.1922,0.9688,11.3005,114.384,3.268,0.643
2024-03-20 14:00:00,64212.9,3385.92,175.1059,375.09,0.59598,81.65,0.61135,17.649,0.135097,2.1922,0.9688,11.3005,114.384,3.268,0.643
2024-03-20 15:00:00,63599.4,3292.82,170.6933,373.37,0.58648,80.72,0.59966,17.328,0.132511,2.1091,0.9477,11.031,112.144,3.204,0.6313
2024-03-20 15:00:00,63599.4,3292.82,170.6933,373.37,0.58648,80.72,0.59966,17.328,0.132511,2.1091,0.9477,11.031,112.144,3.204,0.6313
2024-03-20 16:00:00,63113.9,3241.39,168.192,372.55,0.57835,80.35,0.59014,17.026,0.129824,2.1263,0.9349,10.9372,110.103,3.163,0.6196
2024-03-20 16:00:00,63113.9,3241.39,168.192,372.55,0.57835,80.35,0.59014,17.026,0.129824,2.1263,0.9349,10.9372,110.103,3.163,0.6196
2024-03-20 17:00:00,64127.6,3300.19,172.359,377.64,0.58492,81.14,0.60045,17.262,0.133346,2.2225,0.946,11.0903,112.106,3.203,0.6312
2024-03-20 17:00:00,64127.6,3300.19,172.359,377.64,0.58492,81.14,0.60045,17.262,0.133346,2.2225,0.946,11.0903,112.106,3.203,0.6312
2024-03-20 18:00:00,65406.2,3397.44,184.0132,386.43,0.6021,83.15,0.62386,17.999,0.140409,2.531,0.9854,11.4159,116.799,3.321,0.6525
2024-03-20 18:00:00,65406.2,3397.44,184.0132,386.43,0.6021,83.15,0.62386,17.999,0.140409,2.531,0.9854,11.4159,116.799,3.321,0.6525
2024-03-20 19:00:00,65791.5,3378.72,182.7523,405.63,0.60629,83.86,0.63217,18.055,0.146011,2.58,0.9881,11.5437,117.258,3.325,0.6624
2024-03-20 19:00:00,65791.5,3378.72,182.7523,405.63,0.60629,83.86,0.63217,18.055,0.146011,2.58,0.9881,11.5437,117.258,3.325,0.6624
2024-03-20 20:00:00,67058.5,3461.46,186.5709,405.78,0.61169,84.73,0.63684,18.262,0.147337,2.5828,1.0092,11.8192,119.326,3.364,0.6715
2024-03-20 20:00:00,67058.5,3461.46,186.5709,405.78,0.61169,84.73,0.63684,18.262,0.147337,2.5828,1.0092,11.8192,119.326,3.364,0.6715
2024-03-20 21:00:00,67684.1,3499.08,190.1989,404.3,0.613,84.69,0.64061,18.436,0.1504,2.6383,1.0117,11.8341,120.226,3.385,0.6722
2024-03-20 21:00:00,67684.1,3499.08,190.1989,404.3,0.613,84.69,0.64061,18.436,0.1504,2.6383,1.0117,11.8341,120.226,3.385,0.6722
2024-03-20 22:00:00,67676.9,3522.04,190.052,409.05,0.6128,84.82,0.64117,18.394,0.151662,2.6048,1.0147,11.9227,120.584,3.374,0.6733
2024-03-20 22:00:00,67676.9,3522.04,190.052,409.05,0.6128,84.82,0.64117,18.394,0.151662,2.6048,1.0147,11.9227,120.584,3.374,0.6733
2024-03-20 23:00:00,67833.3,3515.24,191.9564,409.4,0.6112,84.72,0.64031,18.414,0.152146,2.601,1.0103,11.9025,120.144,3.367,0.6721
2024-03-20 23:00:00,67833.3,3515.24,191.9564,409.4,0.6112,84.72,0.64031,18.414,0.152146,2.601,1.0103,11.9025,120.144,3.367,0.6721
2024-03-21 00:00:00,67660.9,3517.15,193.0182,408.45,0.60857,84.86,0.63965,18.36,0.151576,2.5898,1.0034,11.8814,120.339,3.38,0.6721
2024-03-21 00:00:00,67660.9,3517.15,193.0182,408.45,0.60857,84.86,0.63965,18.36,0.151576,2.5898,1.0034,11.8814,120.339,3.38,0.6721
2024-03-21 01:00:00,67802.7,3528.29,191.8184,408.63,0.60935,84.84,0.64141,18.399,0.151194,2.5238,1.0025,11.8871,120.196,3.387,0.6758
2024-03-21 01:00:00,67802.7,3528.29,191.8184,408.63,0.60935,84.84,0.64141,18.399,0.151194,2.5238,1.0025,11.8871,120.196,3.387,0.6758
2024-03-21 02:00:00,67530,3540.86,192.1192,407.15,0.60983,85.6,0.64209,18.413,0.150444,2.5689,1.003,11.9274,120.207,3.407,0.6757
2024-03-21 02:00:00,67530,3540.86,192.1192,407.15,0.60983,85.6,0.64209,18.413,0.150444,2.5689,1.003,11.9274,120.207,3.407,0.6757
2024-03-21 03:00:00,66652.8,3511.36,190.2978,406.56,0.6073,85.53,0.63689,18.323,0.150156,2.4612,0.9962,11.8641,119.388,3.371,0.6689
2024-03-21 03:00:00,66652.8,3511.36,190.2978,406.56,0.6073,85.53,0.63689,18.323,0.150156,2.4612,0.9962,11.8641,119.388,3.371,0.6689
2024-03-21 04:00:00,66719.4,3495.62,188.4058,412.46,0.6069,85.14,0.63259,18.217,0.150193,2.4043,0.9915,11.7524,118.684,3.348,0.6634
2024-03-21 04:00:00,66719.4,3495.62,188.4058,412.46,0.6069,85.14,0.63259,18.217,0.150193,2.4043,0.9915,11.7524,118.684,3.348,0.6634
2024-03-21 05:00:00,67016.4,3510.91,189.1252,423.02,0.60449,84.71,0.63224,18.147,0.149835,2.4439,0.9932,11.7799,118.664,3.35,0.665
2024-03-21 05:00:00,67016.4,3510.91,189.1252,423.02,0.60449,84.71,0.63224,18.147,0.149835,2.4439,0.9932,11.7799,118.664,3.35,0.665
2024-03-21 06:00:00,66968.1,3507.83,190.5428,419.42,0.60518,84.5,0.63067,18.13,0.151453,2.4507,0.9931,11.8933,118.672,3.331,0.6631
2024-03-21 06:00:00,66968.1,3507.83,190.5428,419.42,0.60518,84.5,0.63067,18.13,0.151453,2.4507,0.9931,11.8933,118.672,3.331,0.6631
2024-03-21 07:00:00,66979.4,3517.81,188.579,430.03,0.60477,84.92,0.63126,18.149,0.153802,2.428,0.99,11.8554,119.505,3.353,0.668
2024-03-21 07:00:00,66979.4,3517.81,188.579,430.03,0.60477,84.92,0.63126,18.149,0.153802,2.428,0.99,11.8554,119.505,3.353,0.668
2024-03-21 08:00:00,67287.1,3570.35,188.225,429.92,0.60819,85.61,0.63568,18.271,0.153487,2.4509,0.9964,11.9892,120.668,3.377,0.6753
2024-03-21 08:00:00,67287.1,3570.35,188.225,429.92,0.60819,85.61,0.63568,18.271,0.153487,2.4509,0.9964,11.9892,120.668,3.377,0.6753
2024-03-21 09:00:00,66842.7,3537.8,187.9035,431.41,0.61483,85.13,0.63346,18.204,0.151929,2.4238,0.9955,11.987,120.162,3.386,0.6734
2024-03-21 09:00:00,66842.7,3537.8,187.9035,431.41,0.61483,85.13,0.63346,18.204,0.151929,2.4238,0.9955,11.987,120.162,3.386,0.6734
2024-03-21 10:00:00,66969.1,3543.12,189.3197,431.37,0.61738,85.15,0.63641,18.287,0.151788,2.4209,0.9997,12.075,120.838,3.406,0.6761
2024-03-21 10:00:00,66969.1,3543.12,189.3197,431.37,0.61738,85.15,0.63641,18.287,0.151788,2.4209,0.9997,12.075,120.838,3.406,0.6761
2024-03-21 11:00:00,67041,3532.03,189.3802,431.04,0.61797,85.38,0.6334,18.247,0.151613,2.4101,0.9984,12.06,120.795,3.378,0.6745
2024-03-21 11:00:00,67041,3532.03,189.3802,431.04,0.61797,85.38,0.6334,18.247,0.151613,2.4101,0.9984,12.06,120.795,3.378,0.6745
2024-03-21 12:00:00,67256.3,3542.36,189.801,429.69,0.61641,85.04,0.63196,18.236,0.152999,2.3644,0.9988,12.0445,119.831,3.366,0.6712
2024-03-21 12:00:00,67256.3,3542.36,189.801,429.69,0.61641,85.04,0.63196,18.236,0.152999,2.3644,0.9988,12.0445,119.831,3.366,0.6712
2024-03-21 13:00:00,66734.6,3521.38,187.4932,422.91,0.6215,85.45,0.63165,18.417,0.152427,2.3482,0.9967,11.9956,119.657,3.38,0.6689
2024-03-21 13:00:00,66734.6,3521.38,187.4932,422.91,0.6215,85.45,0.63165,18.417,0.152427,2.3482,0.9967,11.9956,119.657,3.38,0.6689
2024-03-21 14:00:00,66875.7,3530.89,188.3209,422.85,0.62856,86.33,0.63617,18.715,0.156,2.3838,1.0001,12.1083,120.594,3.408,0.6751
2024-03-21 14:00:00,66875.7,3530.89,188.3209,422.85,0.62856,86.33,0.63617,18.715,0.156,2.3838,1.0001,12.1083,120.594,3.408,0.6751
2024-03-21 15:00:00,66571.7,3498.61,185.7661,424.07,0.63653,86.23,0.63691,18.489,0.157034,2.3913,0.999,12.0499,120.459,3.4,0.6689
2024-03-21 15:00:00,66571.7,3498.61,185.7661,424.07,0.63653,86.23,0.63691,18.489,0.157034,2.3913,0.999,12.0499,120.459,3.4,0.6689
2024-03-21 16:00:00,66806.2,3529.85,186.7644,421.02,0.63931,86.41,0.64527,18.784,0.156511,2.3811,1.0087,12.1689,123.222,3.434,0.6825
2024-03-21 16:00:00,66806.2,3529.85,186.7644,421.02,0.63931,86.41,0.64527,18.784,0.156511,2.3811,1.0087,12.1689,123.222,3.434,0.6825
2024-03-21 17:00:00,65754.4,3474.43,181.3109,421.14,0.64329,85.84,0.63347,18.573,0.152188,2.3085,0.9937,11.9491,122.178,3.397,0.6733
2024-03-21 17:00:00,65754.4,3474.43,181.3109,421.14,0.64329,85.84,0.63347,18.573,0.152188,2.3085,0.9937,11.9491,122.178,3.397,0.6733
2024-03-21 18:00:00,65158.1,3422.31,178.587,411.66,0.63191,84.64,0.6244,18.219,0.149448,2.2602,0.9796,11.7582,118.586,3.332,0.659
2024-03-21 18:00:00,65158.1,3422.31,178.587,411.66,0.63191,84.64,0.6244,18.219,0.149448,2.2602,0.9796,11.7582,118.586,3.332,0.659
2024-03-21 19:00:00,65237.1,3441.88,178.3627,415.17,0.63591,86.8,0.63336,18.571,0.151372,2.2824,0.9873,11.9116,120.85,3.387,0.6684
2024-03-21 19:00:00,65237.1,3441.88,178.3627,415.17,0.63591,86.8,0.63336,18.571,0.151372,2.2824,0.9873,11.9116,120.85,3.387,0.6684
2024-03-21 20:00:00,65496.7,3486.1,179.8437,416.9,0.63893,86.21,0.63695,18.778,0.153014,2.3124,0.9934,12.0181,122.727,3.416,0.6765
2024-03-21 20:00:00,65496.7,3486.1,179.8437,416.9,0.63893,86.21,0.63695,18.778,0.153014,2.3124,0.9934,12.0181,122.727,3.416,0.6765
2024-03-21 21:00:00,65671.2,3505.9,180.1675,418.77,0.63764,86.67,0.63464,18.536,0.152972,2.3253,0.9969,12.1308,124.006,3.42,0.6776
2024-03-21 21:00:00,65671.2,3505.9,180.1675,418.77,0.63764,86.67,0.63464,18.536,0.152972,2.3253,0.9969,12.1308,124.006,3.42,0.6776
2024-03-21 22:00:00,65403.7,3484.91,178.5089,412.87,0.63848,85.9,0.63145,18.335,0.154691,2.2921,0.9965,12.042,123.369,3.391,0.6728
2024-03-21 22:00:00,65403.7,3484.91,178.5089,412.87,0.63848,85.9,0.63145,18.335,0.154691,2.2921,0.9965,12.042,123.369,3.391,0.6728
2024-03-21 23:00:00,65523.1,3493.76,179.8204,414.5,0.64071,85.78,0.63305,18.449,0.15545,2.2899,0.9972,12.1909,123.449,3.402,0.6752
2024-03-21 23:00:00,65523.1,3493.76,179.8204,414.5,0.64071,85.78,0.63305,18.449,0.15545,2.2899,0.9972,12.1909,123.449,3.402,0.6752
2024-03-22 00:00:00,65821.3,3497.09,179.3,414.54,0.63262,85.26,0.63127,18.319,0.155038,2.2876,1.0002,12.177,123.09,3.368,0.6722
2024-03-22 00:00:00,65821.3,3497.09,179.3,414.54,0.63262,85.26,0.63127,18.319,0.155038,2.2876,1.0002,12.177,123.09,3.368,0.6722
2024-03-22 01:00:00,65230.9,3463.97,174.6903,408.23,0.62471,84.42,0.62293,18.073,0.151951,2.2135,0.9854,11.9769,120.535,3.317,0.661
2024-03-22 01:00:00,65230.9,3463.97,174.6903,408.23,0.62471,84.42,0.62293,18.073,0.151951,2.2135,0.9854,11.9769,120.535,3.317,0.661
2024-03-22 02:00:00,65655.3,3479.4,176.2978,411.32,0.63053,84.73,0.62642,18.143,0.153072,2.2482,0.9891,11.9707,121.249,3.329,0.6667
2024-03-22 02:00:00,65655.3,3479.4,176.2978,411.32,0.63053,84.73,0.62642,18.143,0.153072,2.2482,0.9891,11.9707,121.249,3.329,0.6667
2024-03-22 03:00:00,65994.2,3523.68,179.2711,418.61,0.63626,85.71,0.63553,18.481,0.15765,2.3439,1.0088,12.1622,123.975,3.373,0.677
2024-03-22 03:00:00,65994.2,3523.68,179.2711,418.61,0.63626,85.71,0.63553,18.481,0.15765,2.3439,1.0088,12.1622,123.975,3.373,0.677
2024-03-22 04:00:00,66146.6,3513.53,179.5974,415.44,0.63701,85.88,0.63598,18.443,0.156287,2.407,1.0086,12.1135,124.295,3.376,0.6781
2024-03-22 04:00:00,66146.6,3513.53,179.5974,415.44,0.63701,85.88,0.63598,18.443,0.156287,2.407,1.0086,12.1135,124.295,3.376,0.6781
2024-03-22 05:00:00,66438.2,3533.33,179.9886,415.45,0.63447,85.86,0.6398,18.494,0.157175,2.4405,1.011,12.0765,123.707,3.392,0.6849
2024-03-22 05:00:00,66438.2,3533.33,179.9886,415.45,0.63447,85.86,0.6398,18.494,0.157175,2.4405,1.011,12.0765,123.707,3.392,0.6849
2024-03-22 06:00:00,66455.3,3531.11,180.6243,415.31,0.63161,85.76,0.64118,18.505,0.16344,2.4532,1.0129,12.1324,125.142,3.376,0.682
2024-03-22 06:00:00,66455.3,3531.11,180.6243,415.31,0.63161,85.76,0.64118,18.505,0.16344,2.4532,1.0129,12.1324,125.142,3.376,0.682
2024-03-22 07:00:00,66179.4,3513.33,179.4769,414.64,0.63516,85.25,0.64057,18.4,0.163271,2.3802,1.0145,12.108,123.989,3.37,0.6831
2024-03-22 07:00:00,66179.4,3513.33,179.4769,414.64,0.63516,85.25,0.64057,18.4,0.163271,2.3802,1.0145,12.108,123.989,3.37,0.6831
2024-03-22 08:00:00,65859.3,3483.24,177.7094,409.95,0.62871,84.6,0.63529,18.252,0.161479,2.3629,1.0093,11.952,122.555,3.342,0.6819
2024-03-22 08:00:00,65859.3,3483.24,177.7094,409.95,0.62871,84.6,0.63529,18.252,0.161479,2.3629,1.0093,11.952,122.555,3.342,0.6819
2024-03-22 09:00:00,65496.7,3467.16,176.6518,409.46,0.63109,84.65,0.63245,18.199,0.160828,2.3523,1.0041,12.002,122.179,3.347,0.6795
2024-03-22 09:00:00,65496.7,3467.16,176.6518,409.46,0.63109,84.65,0.63245,18.199,0.160828,2.3523,1.0041,12.002,122.179,3.347,0.6795
2024-03-22 10:00:00,64652.7,3433.93,174.8332,404.89,0.62164,83.36,0.62146,18.005,0.158091,2.2977,0.9843,11.809,119.151,3.285,0.6668
2024-03-22 10:00:00,64652.7,3433.93,174.8332,404.89,0.62164,83.36,0.62146,18.005,0.158091,2.2977,0.9843,11.809,119.151,3.285,0.6668
2024-03-22 11:00:00,64225.7,3405.69,172.3736,403.85,0.61591,82.63,0.61946,17.901,0.156006,2.2488,0.984,11.7786,118.732,3.261,0.6596
2024-03-22 11:00:00,64225.7,3405.69,172.3736,403.85,0.61591,82.63,0.61946,17.901,0.156006,2.2488,0.984,11.7786,118.732,3.261,0.6596
2024-03-22 12:00:00,64248.3,3412.27,173.3756,408.11,0.6205,82.98,0.621,18.005,0.154572,2.2356,0.9897,11.7879,119.168,3.286,0.6655
2024-03-22 12:00:00,64248.3,3412.27,173.3756,408.11,0.6205,82.98,0.621,18.005,0.154572,2.2356,0.9897,11.7879,119.168,3.286,0.6655
2024-03-22 13:00:00,63053.4,3341.37,169.2668,398.9,0.60588,81.55,0.60631,17.631,0.148641,2.1599,0.9637,11.499,116.085,3.218,0.6463
2024-03-22 13:00:00,63053.4,3341.37,169.2668,398.9,0.60588,81.55,0.60631,17.631,0.148641,2.1599,0.9637,11.499,116.085,3.218,0.6463
2024-03-22 14:00:00,62734,3288.38,168.798,397.72,0.60513,81.57,0.60825,17.368,0.145821,2.1348,0.9559,11.372,115.195,3.21,0.6419
2024-03-22 14:00:00,62734,3288.38,168.798,397.72,0.60513,81.57,0.60825,17.368,0.145821,2.1348,0.9559,11.372,115.195,3.21,0.6419
2024-03-22 15:00:00,63885.4,3350.29,171.8776,402.76,0.61057,82.86,0.61884,17.734,0.149829,2.2525,0.9742,11.6826,117.823,3.275,0.6612
2024-03-22 15:00:00,63885.4,3350.29,171.8776,402.76,0.61057,82.86,0.61884,17.734,0.149829,2.2525,0.9742,11.6826,117.823,3.275,0.6612
2024-03-22 15:00:00,63885.4,3350.29,171.8776,402.76,0.61057,82.86,0.61884,17.734,0.149829,2.2525,0.9742,11.6826,117.823,3.275,0.6612
2024-03-22 16:00:00,63259,3313.32,170.6739,402.85,0.60818,82.5,0.61443,17.724,0.149785,2.2069,0.9628,11.5874,116.722,3.254,0.6592
2024-03-22 16:00:00,63259,3313.32,170.6739,402.85,0.60818,82.5,0.61443,17.724,0.149785,2.2069,0.9628,11.5874,116.722,3.254,0.6592
2024-03-22 16:00:00,63259,3313.32,170.6739,402.85,0.60818,82.5,0.61443,17.724,0.149785,2.2069,0.9628,11.5874,116.722,3.254,0.6592
2024-03-22 17:00:00,63593.6,3336.86,172.4182,415.2,0.61142,83.13,0.61417,17.855,0.15182,2.22,0.9741,11.6922,117.499,3.273,0.6628
2024-03-22 17:00:00,63593.6,3336.86,172.4182,415.2,0.61142,83.13,0.61417,17.855,0.15182,2.22,0.9741,11.6922,117.499,3.273,0.6628
2024-03-22 17:00:00,63593.6,3336.86,172.4182,415.2,0.61142,83.13,0.61417,17.855,0.15182,2.22,0.9741,11.6922,117.499,3.273,0.6628
2024-03-22 18:00:00,63750,3342.71,172.5336,409.61,0.61208,82.98,0.61346,17.922,0.151787,2.2232,0.976,11.7007,117.498,3.274,0.6617
2024-03-22 18:00:00,63750,3342.71,172.5336,409.61,0.61208,82.98,0.61346,17.922,0.151787,2.2232,0.976,11.7007,117.498,3.274,0.6617
2024-03-22 18:00:00,63750,3342.71,172.5336,409.61,0.61208,82.98,0.61346,17.922,0.151787,2.2232,0.976,11.7007,117.498,3.274,0.6617
2024-03-22 19:00:00,63848,3342.17,173.1316,409.69,0.6124,83.28,0.61379,18.274,0.152299,2.2367,0.9791,11.7245,117.727,3.279,0.6638
2024-03-22 19:00:00,63848,3342.17,173.1316,409.69,0.6124,83.28,0.61379,18.274,0.152299,2.2367,0.9791,11.7245,117.727,3.279,0.6638
2024-03-22 19:00:00,63848,3342.17,173.1316,409.69,0.6124,83.28,0.61379,18.274,0.152299,2.2367,0.9791,11.7245,117.727,3.279,0.6638
2024-03-22 20:00:00,63488.6,3317.98,171.3557,411.09,0.6147,82.69,0.6097,18.009,0.151277,2.206,0.9723,11.5876,116.891,3.264,0.6581
2024-03-22 20:00:00,63488.6,3317.98,171.3557,411.09,0.6147,82.69,0.6097,18.009,0.151277,2.206,0.9723,11.5876,116.891,3.264,0.6581
2024-03-22 20:00:00,63488.6,3317.98,171.3557,411.09,0.6147,82.69,0.6097,18.009,0.151277,2.206,0.9723,11.5876,116.891,3.264,0.6581
2024-03-22 21:00:00,62958.6,3295.6,170.4354,411.3,0.61012,82.56,0.60619,17.886,0.151083,2.1802,0.9646,11.555,116.201,3.246,0.6527
