time,INJUSDT,NEARUSDT,ENSUSDT,JUPUSDT,GMXUSDT,HYPEUSDT,AAVEUSDT,PEPEUSDT,UMAUSDT,BCHUSDT,LTCUSDT,LINKUSDT
2024-04-04 09:45:00,32.82,6.8605,19.774,1.5693,40.51,,115.847,0.0000070238,,671.88,103,17.908
2024-04-04 10:00:00,32.7,6.843,19.709,1.5539,40.45,,115.484,0.0000069947,,665.95,102.14,17.851
2024-04-04 10:15:00,32.938,6.832,19.809,1.5583,40.63,,115.837,0.0000070189,,667.39,101.51,17.915
2024-04-04 10:30:00,32.863,6.7595,19.75,1.5582,40.69,,115.508,0.0000069988,,666.6,101.22,17.889
2024-04-04 10:45:00,32.94,6.787,19.793,1.5611,40.67,,115.557,0.0000070017,,669.16,101.06,17.867
2024-04-04 11:00:00,32.808,6.701,19.792,1.5489,40.56,,115.097,0.0000069487,,656.86,100.23,17.824
2024-04-04 11:15:00,32.859,6.7275,19.871,1.558,40.7,,115.374,0.0000069952,,654.82,99.99,17.853
2024-04-04 11:30:00,33.21,6.84,19.92,1.5656,40.78,,115.779,0.0000070238,,655.4,100.46,17.903
2024-04-04 11:45:00,33.584,6.856,19.877,1.5626,40.69,,115.749,0.00000699,,644.17,100.25,17.865
2024-04-04 12:00:00,33.413,6.8765,19.942,1.5852,40.78,,116.077,0.0000070313,,648.58,100.31,17.926
2024-04-04 12:15:00,33.372,6.9315,19.955,1.5854,40.83,,116.097,0.0000070076,,644.57,99.88,17.934
2024-04-04 12:30:00,33.429,6.9625,19.991,1.5785,40.93,,116.409,0.0000070055,,650.63,100.51,17.963
2024-04-04 12:45:00,33.552,6.9515,19.957,1.585,40.83,,116.486,0.0000070121,,652.7,100.5,17.922
2024-04-04 13:00:00,33.767,6.9235,20.028,1.61,41.04,,116.938,0.0000070622,,653.24,101.09,18.01
2024-04-04 13:15:00,33.768,6.9165,20.057,1.6098,41.17,,117.608,0.000007094,,657.24,100.95,18.087
2024-04-04 13:30:00,33.918,6.879,20.103,1.6145,41.27,,117.958,0.0000071002,,662.38,101.31,18.105
2024-04-04 13:45:00,33.715,6.822,20.027,1.5805,41.19,,117.625,0.0000070252,,651.41,100.63,18.047
2024-04-04 14:00:00,33.828,6.8635,20.108,1.588,41.22,,117.997,0.000007079,,639.25,100.67,18.1
2024-04-04 14:15:00,33.712,6.882,20.013,1.5784,41.11,,117.333,0.0000070677,,639.47,99.46,17.998
2024-04-04 14:30:00,33.89,6.967,20.104,1.5939,41.29,,117.685,0.0000071148,,643.18,100,18.089
2024-04-04 14:45:00,33.811,6.9465,20.049,1.5904,41.17,,117.567,0.0000070847,,641.54,99.61,18.052
2024-04-04 15:00:00,33.679,6.9305,19.966,1.5847,41.07,,117.287,0.000007035,,636.89,99.34,18.021
2024-04-04 15:15:00,33.609,6.967,19.917,1.5795,41.06,,117.216,0.0000070285,,634.13,99.47,17.997
2024-04-04 15:30:00,33.755,6.9625,19.96,1.5851,41.03,,117.361,0.0000070531,,636.65,99.64,18.039
2024-04-04 15:45:00,33.727,6.957,19.928,1.5825,40.95,,117.473,0.0000070432,,636.2,99.55,18.022
2024-04-04 16:00:00,33.767,6.9485,19.984,1.5958,41.08,,118.028,0.0000070587,,640.24,99.95,18.107
2024-04-04 16:15:00,33.913,6.988,20.011,1.5915,41.23,,118.439,0.0000070972,,639.8,100.05,18.106
2024-04-04 16:30:00,33.756,6.925,19.892,1.578,41.18,,118.227,0.0000070397,,639.76,99.73,18.085
2024-04-04 16:45:00,33.862,6.9025,19.943,1.5784,41.19,,117.967,0.0000070231,,638.85,99.94,18.096
2024-04-04 17:00:00,33.969,6.8905,19.981,1.5633,41.14,,117.755,0.0000070181,,637.92,100.18,18.098
2024-04-04 17:15:00,33.841,6.916,19.995,1.5677,41.16,,118.057,0.0000070231,,639.25,99.91,18.105
2024-04-04 17:30:00,33.801,6.9075,20.033,1.5738,41.3,,118.497,0.0000070563,,640.24,99.76,18.106
2024-04-04 17:45:00,33.919,6.9555,20.172,1.5868,41.46,,119.117,0.0000071426,,645.87,100.83,18.214
2024-04-04 18:00:00,33.868,6.9105,20.133,1.5732,41.42,,118.905,0.0000071308,,648.74,100.85,18.185
2024-04-04 18:15:00,33.859,6.8825,20.168,1.568,41.36,,119.235,0.0000071525,,643.46,100.33,18.136
2024-04-04 18:30:00,33.795,6.882,20.064,1.5612,41.29,,119.174,0.0000070902,,639.56,100.17,18.072
2024-04-04 18:45:00,33.621,6.8355,20.018,1.5432,41.1,,118.599,0.0000070452,,637.35,99.67,18.008
2024-04-04 19:00:00,33.764,6.8585,19.995,1.539,41.1,,118.587,0.0000070559,,644.59,99.69,18.013
2024-04-04 19:15:00,33.636,6.8365,19.967,1.518,40.99,,118.094,0.0000070527,,639.73,99.31,17.941
2024-04-04 19:30:00,33.564,6.8075,19.975,1.5179,40.92,,117.466,0.0000070579,,640.04,98.92,17.903
2024-04-04 19:45:00,33.456,6.787,19.938,1.5074,40.83,,117.138,0.0000070365,,640.33,98.81,17.854
2024-04-04 20:00:00,32.994,6.693,19.7,1.4877,40.29,,115.868,0.0000069169,,639.48,97.74,17.637
2024-04-04 20:15:00,32.859,6.6685,19.698,1.4772,40.26,,115.72,0.0000068728,,636.41,97.54,17.655
2024-04-04 20:30:00,32.897,6.654,19.725,1.4763,40.4,,116.247,0.0000068823,,641,98.18,17.682
2024-04-04 20:45:00,32.955,6.6615,19.754,1.4838,40.48,,116.438,0.0000069026,,645.31,98.13,17.71
2024-04-04 21:00:00,32.625,6.649,19.709,1.4786,40.48,,116.356,0.0000068516,,642.82,97.82,17.722
2024-04-04 21:15:00,32.67,6.6395,19.706,1.477,40.54,,116.195,0.0000068477,,638.58,97.47,17.733
2024-04-04 21:30:00,32.393,6.6165,19.58,1.462,40.31,,115.386,0.0000068015,,634.78,96.99,17.616
2024-04-04 21:45:00,32.504,6.6665,19.706,1.4589,40.44,,115.917,0.0000068442,,640.23,97.03,17.618
2024-04-04 22:00:00,32.375,6.63,19.637,1.4551,40.42,,115.917,0.0000068215,,633.91,96.63,17.622
2024-04-04 22:15:00,32.504,6.7,19.724,1.4648,40.58,,116.448,0.0000068503,,633.26,96.96,17.689
2024-04-04 22:30:00,32.663,6.7455,19.744,1.4611,40.55,,116.528,0.0000068592,,633.96,97.06,17.705
2024-04-04 22:45:00,32.616,6.7025,19.67,1.4524,40.43,,116.107,0.0000068448,,627.61,96.7,17.664
2024-04-04 23:00:00,32.634,6.7155,19.722,1.4566,40.61,,116.381,0.000006882,,631.57,97.09,17.703
2024-04-04 23:15:00,32.615,6.698,19.665,1.4606,40.57,,116.16,0.0000068658,,635.19,97.14,17.686
2024-04-04 23:30:00,32.688,6.715,19.774,1.469,40.69,,116.296,0.00000692,,643.89,97.7,17.756
2024-04-04 23:45:00,32.782,6.725,19.795,1.4695,40.68,,116.37,0.0000069285,,664.06,98.48,17.788
2024-04-05 00:00:00,32.614,6.756,19.793,1.4616,40.65,,115.973,0.0000069027,,677.33,98.59,17.73
2024-04-05 00:15:00,32.526,6.7505,19.741,1.4611,40.56,,115.769,0.0000068767,,670.96,98.2,17.697
2024-04-05 00:30:00,32.773,6.761,19.714,1.4641,40.58,,115.782,0.0000068964,,667.41,97.92,17.68
2024-04-05 00:45:00,33.004,6.8605,19.845,1.4688,40.8,,116.611,0.0000069801,,670.6,97.75,17.748
2024-04-05 01:00:00,33.029,6.8315,19.804,1.4598,40.68,,116.264,0.0000069559,,669.29,97.58,17.666
2024-04-05 01:15:00,32.978,6.7925,19.719,1.454,40.41,,115.544,0.0000069296,,659.77,97.2,17.593
2024-04-05 01:30:00,32.971,6.8095,19.695,1.4487,40.45,,115.632,0.000006899,,671.91,97.68,17.58
2024-04-05 01:45:00,32.734,6.8,19.645,1.4412,40.33,,115.404,0.0000068695,,681.65,97.35,17.538
2024-04-05 02:00:00,32.423,6.7565,19.579,1.4327,40.12,,115.002,0.0000068177,,687.6,97.69,17.474
2024-04-05 02:15:00,32.286,6.7275,19.478,1.4255,39.95,,114.473,0.0000067616,,692.5,98.53,17.413
2024-04-05 02:30:00,32.009,6.6405,19.304,1.3971,39.75,,113.382,0.0000066826,,680.62,98.3,17.29
2024-04-05 02:45:00,32.027,6.6175,19.339,1.3935,39.77,,113.482,0.0000066814,,683.87,97.89,17.334
2024-04-05 03:00:00,32.1,6.7175,19.444,1.4019,40.07,,114.185,0.00000676,,690.26,98.87,17.397
2024-04-05 03:15:00,32.216,6.765,19.502,1.3958,40.16,,114.409,0.0000067803,,687.85,98.65,17.45
2024-04-05 03:30:00,32.393,6.815,19.551,1.3991,40.31,,114.964,0.0000068558,,693.14,98.47,17.511
2024-04-05 03:45:00,32.456,6.82,19.612,1.3956,40.21,,115.144,0.0000069195,,695.96,98.42,17.517
2024-04-05 04:00:00,32.434,6.7785,19.597,1.3976,40.3,,115.09,0.0000068968,,700.3,99.27,17.533
2024-04-05 04:15:00,32.088,6.6965,19.444,1.3649,40.08,,114.262,0.0000068059,,702.78,98.66,17.446
2024-04-05 04:30:00,31.732,6.6175,19.268,1.3354,39.77,,113.542,0.0000067084,,699.43,98.73,17.33
2024-04-05 04:45:00,31.807,6.6755,19.356,1.3496,39.96,,114.082,0.0000067517,,699.07,98.64,17.387
2024-04-05 05:00:00,31.553,6.656,19.134,1.3234,39.69,,113.472,0.0000066708,,690.32,97.61,17.266
2024-04-05 05:15:00,31.462,6.6425,19.038,1.3228,39.44,,112.73,0.0000066089,,690.95,97.29,17.215
2024-04-05 05:30:00,31.644,6.7195,19.198,1.3211,39.81,,113.599,0.000006664,,691.24,97.78,17.278
2024-04-05 05:45:00,31.704,6.738,19.14,1.3276,39.76,,113.847,0.0000066942,,688.5,97.77,17.297
2024-04-05 06:00:00,31.86,6.806,19.214,1.3449,39.91,,114.047,0.0000067496,,698.15,98.32,17.327
2024-04-05 06:15:00,31.875,6.785,19.215,1.3529,39.99,,114.227,0.0000067514,,695.82,99.23,17.346
2024-04-05 06:30:00,31.818,6.7155,19.171,1.3387,39.89,,114.189,0.0000067199,,694.21,99.17,17.318
2024-04-05 06:45:00,31.779,6.7505,19.154,1.3455,39.92,,114.117,0.0000067177,,690.01,98.91,17.315
2024-04-05 07:00:00,31.632,6.6895,19.086,1.3403,39.8,,113.595,0.00000665,,683.71,98.72,17.253
2024-04-05 07:15:00,31.747,6.668,19.146,1.3389,39.92,,113.757,0.0000066808,,685.4,99.71,17.262
2024-04-05 07:30:00,31.729,6.717,19.155,1.337,39.87,,113.911,0.0000066523,,685.72,98.54,17.28
2024-04-05 07:45:00,31.689,6.694,19.157,1.3377,39.87,,113.821,0.0000066754,,689.12,98.99,17.269
2024-04-05 08:00:00,31.794,6.7055,19.235,1.3352,40.1,,114.019,0.000006729,,693.13,98.99,17.281
2024-04-05 08:15:00,31.903,6.7185,19.297,1.3414,40.2,,114.349,0.0000067541,,687.84,99.61,17.395
2024-04-05 08:30:00,31.588,6.6595,19.163,1.3172,39.99,,113.939,0.0000066972,,690.85,99.46,17.324
2024-04-05 08:45:00,31.492,6.6355,19.137,1.3144,39.97,,113.881,0.0000066835,,690.68,99.53,17.294
2024-04-05 09:00:00,31.377,6.648,19.046,1.3144,39.72,,113.149,0.0000066388,,687.32,99.77,17.215
2024-04-05 09:15:00,31.193,6.5965,18.955,1.3135,39.49,,112.478,0.0000065698,,688.82,99.87,17.146
2024-04-05 09:30:00,31.12,6.5875,18.948,1.3136,39.52,,112.221,0.0000065808,,691.18,99.62,17.131
2024-04-05 09:45:00,31.32,6.6085,19.037,1.3185,39.61,,112.66,0.0000065925,,693.03,99.54,17.187
2024-04-05 10:00:00,31.408,6.607,19.044,1.3146,39.84,,112.824,0.0000066076,,688.16,99.13,17.186
2024-04-05 10:15:00,31.114,6.5215,18.888,1.305,39.48,,111.869,0.0000065157,,684.07,97.22,17.054
2024-04-05 10:30:00,31.34,6.5735,19.002,1.3159,39.72,,111.946,0.000006541,,685.68,97.79,17.16
2024-04-05 10:45:00,31.227,6.572,18.992,1.3158,39.64,,111.577,0.00000653,,686.49,98.18,17.162
2024-04-05 11:00:00,31.23,6.602,19.008,1.3099,39.57,,111.599,0.0000065126,,680.38,97.94,17.152
2024-04-05 11:15:00,31.166,6.5915,18.954,1.3017,39.48,,111.221,0.0000064976,,679.49,97.22,17.113
2024-04-05 11:30:00,31.104,6.613,18.909,1.303,39.36,,110.986,0.0000065109,,685.34,96.93,17.096
2024-04-05 11:45:00,30.95,6.5755,18.722,1.2913,38.99,,110.187,0.0000064173,,683.95,96.43,16.985
2024-04-05 12:00:00,31.128,6.5935,18.778,1.3027,39.09,,110.666,0.0000064376,,680.4,96.22,17.048
2024-04-05 12:15:00,31.401,6.6665,18.939,1.3155,39.24,,111.396,0.0000064769,,673.99,96.68,17.116
2024-04-05 12:30:00,31.5,6.6685,18.932,1.3138,39.23,,111.179,0.0000064596,,665.97,95.8,17.083
2024-04-05 12:45:00,32.195,6.774,19.121,1.3275,39.42,,111.942,0.0000065543,,662.76,96.92,17.2
2024-04-05 13:00:00,32.059,6.833,19.098,1.3328,39.23,,111.57,0.0000065438,,657.72,96.83,17.186
2024-04-05 13:15:00,32.203,6.7975,19.117,1.3434,39.13,,111.886,0.0000065644,,666.62,96.51,17.216
2024-04-05 13:30:00,32.382,6.8405,19.188,1.3645,39.32,,112.242,0.000006608,,664.43,97.5,17.268
2024-04-05 13:45:00,32.277,6.9225,19.342,1.375,39.25,,112.586,0.0000066329,,668.42,97.8,17.337
2024-04-05 14:00:00,32.397,6.9385,19.464,1.3794,39.48,,113.095,0.0000066474,,672.56,98.55,17.409
2024-04-05 14:15:00,32.09,6.969,19.327,1.3678,39.26,,112.633,0.0000065848,,663.93,98.3,17.312
2024-04-05 14:30:00,32.386,7.0415,19.422,1.3862,39.54,,113.459,0.0000066591,,670.05,98.45,17.414
2024-04-05 14:45:00,32.303,7.049,19.411,1.3849,39.75,,113.835,0.0000066855,,675.31,98.22,17.457
2024-04-05 15:00:00,32.287,7.051,19.504,1.377,39.64,,113.32,0.0000066677,,671.23,97.57,17.439
2024-04-05 15:15:00,32.097,7.055,19.361,1.3605,39.46,,112.746,0.000006631,,670.31,97.14,17.372
2024-04-05 15:30:00,32.343,7.1515,19.503,1.3761,39.75,,114.06,0.0000066829,,668.51,97.86,17.487
2024-04-05 15:45:00,32.566,7.18,19.536,1.3775,39.89,,114.187,0.0000066884,,666.99,98.05,17.492
2024-04-05 16:00:00,32.461,7.205,19.46,1.3618,39.73,,113.921,0.0000066474,,666.38,97.48,17.482
2024-04-05 16:15:00,32.467,7.288,19.449,1.3675,39.7,,114.084,0.0000066468,,664.2,97.6,17.464
2024-04-05 16:30:00,32.438,7.2865,19.421,1.3667,39.65,,114.035,0.0000066174,,662.79,97.39,17.431
2024-04-05 16:45:00,32.374,7.268,19.422,1.3657,39.67,,114.214,0.0000066357,,664.77,97.31,17.451
2024-04-05 17:00:00,32.39,7.274,19.357,1.3502,39.6,,113.978,0.0000065946,,662.63,97.05,17.382
2024-04-05 17:15:00,32.628,7.2985,19.401,1.3522,39.65,,114.033,0.0000065983,,665.91,97.64,17.407
2024-04-05 17:30:00,32.65,7.349,19.388,1.3502,39.95,,114.135,0.0000065827,,664.15,97.65,17.374
2024-04-05 17:45:00,32.564,7.294,19.341,1.3477,39.94,,113.723,0.0000065536,,666.97,97.48,17.334
2024-04-05 18:00:00,32.811,7.359,19.416,1.3538,40.05,,114.122,0.000006577,,666.35,98.28,17.393
2024-04-05 18:15:00,32.858,7.304,19.376,1.3476,40.02,,114.025,0.0000065651,,663.4,98.27,17.379
2024-04-05 18:30:00,33.259,7.34,19.442,1.3445,40.03,,114.003,0.0000066108,,662.19,98.59,17.399
2024-04-05 18:45:00,33.392,7.4215,19.468,1.3539,40.08,,114.302,0.0000066166,,664.47,98.93,17.452
2024-04-05 19:00:00,33.517,7.43,19.473,1.357,40.15,,114.553,0.0000066424,,663.4,99.18,17.462
2024-04-05 19:15:00,33.691,7.403,19.511,1.3654,40.14,,114.658,0.0000066685,,660.78,99.44,17.456
2024-04-05 19:30:00,33.754,7.4025,19.427,1.3513,40.03,,114.112,0.0000066232,,657.55,99.57,17.383
2024-04-05 19:45:00,34.053,7.402,19.414,1.3532,40.02,,114.079,0.0000066416,,658.71,99.95,17.355
2024-04-05 20:00:00,34.633,7.487,19.452,1.3652,40.13,,114.436,0.0000066783,,660.21,99.58,17.401
2024-04-05 20:15:00,34.518,7.4555,19.542,1.375,40.21,,114.75,0.0000067232,,662.6,99.34,17.397
2024-04-05 20:30:00,34.476,7.3995,19.564,1.3642,40.13,,114.702,0.0000066908,,667.53,99.42,17.401
2024-04-05 20:45:00,34.278,7.4045,19.494,1.3643,40.18,,114.566,0.0000066676,,664.22,99.21,17.38
2024-04-05 21:00:00,34.157,7.323,19.445,1.3676,40.13,,114.302,0.0000066557,,678.12,99.36,17.356
2024-04-05 21:15:00,34.42,7.356,19.478,1.3702,40.17,,114.586,0.0000066776,,672.9,99.02,17.417
2024-04-05 21:30:00,34.25,7.3105,19.425,1.3639,40.08,,114.27,0.0000066496,,669.04,98.89,17.385
2024-04-05 21:45:00,33.991,7.2745,19.382,1.3611,39.95,,114.006,0.0000066244,,666.65,98.61,17.356
2024-04-05 22:00:00,34.101,7.2755,19.351,1.3537,40,,113.985,0.0000066142,,663,98.7,17.339
2024-04-05 22:15:00,34.218,7.23,19.358,1.3531,40.04,,114.122,0.0000066019,,658.72,98.75,17.331
2024-04-05 22:30:00,34.2,7.17,19.385,1.36,40,,114.358,0.0000066221,,660.99,98.47,17.347
2024-04-05 22:45:00,34.149,7.1435,19.343,1.3489,39.83,,113.851,0.0000065916,,656.03,98.15,17.283
2024-04-05 23:00:00,34.387,7.223,19.407,1.3526,39.95,,114.12,0.0000066249,,659.04,98.44,17.344
2024-04-05 23:15:00,34.405,7.224,19.39,1.3462,39.9,,113.983,0.0000066049,,659.91,98.13,17.387
2024-04-05 23:30:00,34.308,7.2,19.372,1.3425,39.95,,114.02,0.0000065953,,660.87,98.02,17.377
2024-04-05 23:45:00,34.218,7.2165,19.333,1.3405,39.9,,113.691,0.0000065793,,657.12,97.8,17.329
2024-04-06 00:00:00,34.085,7.1785,19.28,1.3366,39.81,,113.403,0.0000065712,,660.63,97.42,17.306
2024-04-06 00:15:00,34.114,7.215,19.41,1.3688,39.99,,114.036,0.000006658,,664.68,97.82,17.363
2024-04-06 00:30:00,34.335,7.205,19.43,1.3631,40.12,,114.365,0.000006708,,664.81,97.75,17.395
2024-04-06 00:45:00,34.305,7.182,19.389,1.3529,39.99,,114.079,0.0000066695,,683.98,98.6,17.339
2024-04-06 01:00:00,34.396,7.251,19.396,1.3582,40.09,,114.185,0.0000066826,,689.65,98.2,17.342
2024-04-06 01:15:00,34.536,7.2035,19.434,1.3653,40.21,,114.516,0.000006709,,695.3,98.72,17.422
2024-04-06 01:30:00,34.36,7.181,19.386,1.3588,40.2,,114.32,0.0000066933,,694.21,98.18,17.409
2024-04-06 01:45:00,34.266,7.135,19.332,1.354,40.1,,114.148,0.0000066627,,695.72,97.9,17.373
2024-04-06 02:00:00,34.057,7.0805,19.288,1.3471,39.96,,114.125,0.0000066317,,696.35,97.77,17.343
2024-04-06 02:15:00,34.192,7.0925,19.305,1.3438,39.97,,114.205,0.0000066483,,708.89,98.32,17.351
2024-04-06 02:30:00,34.126,7.0985,19.362,1.351,40.1,,114.377,0.0000066614,,700.41,98.82,17.361
2024-04-06 02:45:00,34.108,7.0725,19.411,1.3463,40.09,,114.496,0.000006696,,698.31,98.56,17.338
2024-04-06 03:00:00,34.134,7.081,19.484,1.3508,40.22,,114.92,0.0000067259,,701.77,98.68,17.363
2024-04-06 03:15:00,34.07,7.119,19.531,1.3587,40.32,,115.169,0.0000067567,,708.67,98.46,17.405
2024-04-06 03:30:00,33.986,7.101,19.474,1.349,40.19,,115.089,0.0000067335,,703.98,98.21,17.365
2024-04-06 03:45:00,34.016,7.121,19.486,1.3646,40.25,,115.349,0.0000067619,,704.77,98.18,17.371
2024-04-06 04:00:00,33.97,7.087,19.47,1.3622,40.3,,115.485,0.0000067461,,703.83,98.62,17.384
2024-04-06 04:15:00,34.058,7.083,19.422,1.3542,40.21,,115.125,0.0000067206,,703.83,98.6,17.361
2024-04-06 04:30:00,33.656,7.0805,19.415,1.3512,40.16,,115.016,0.0000067193,,692.25,98.48,17.349
2024-04-06 04:45:00,33.895,7.1,19.467,1.3523,40.22,,115.235,0.000006723,,688.91,98.45,17.37
2024-04-06 05:00:00,34.094,7.118,19.551,1.3649,40.39,,115.49,0.00000678,,694.14,98.77,17.456
2024-04-06 05:15:00,34.322,7.1005,19.57,1.3638,40.42,,115.521,0.0000067795,,688.51,98.74,17.444
2024-04-06 05:30:00,34.694,7.0965,19.552,1.3749,40.43,,115.586,0.0000068054,,688.76,98.79,17.448
2024-04-06 05:45:00,34.485,7.0815,19.52,1.3614,40.4,,115.445,0.0000067471,,688.1,98.77,17.43
2024-04-06 06:00:00,34.497,7.113,19.488,1.3598,40.38,,115.289,0.0000067705,,688.52,99.58,17.418
2024-04-06 06:15:00,34.773,7.0845,19.495,1.3605,40.36,,115.344,0.0000067636,,688.35,98.78,17.421
2024-04-06 06:30:00,34.625,7.084,19.514,1.3585,40.39,,115.37,0.0000067594,,690.31,99.31,17.441
2024-04-06 06:45:00,34.66,7.1375,19.562,1.3595,40.43,,115.605,0.0000067924,,687.7,99.3,17.471
2024-04-06 07:00:00,34.494,7.0805,19.502,1.3561,40.35,,115.43,0.0000067769,,688.14,99,17.464
2024-04-06 07:15:00,34.604,7.0905,19.474,1.3547,40.33,,115.135,0.0000067361,,684.46,99.31,17.429
2024-04-06 07:30:00,34.552,7.0995,19.486,1.3631,40.31,,115.545,0.0000067521,,685.22,99.66,17.451
2024-04-06 07:45:00,34.516,7.0865,19.489,1.3668,40.27,,115.575,0.0000067409,,692.32,99.88,17.465
2024-04-06 08:00:00,34.642,7.091,19.52,1.375,40.38,,115.609,0.0000067463,,696.51,99.69,17.507
2024-04-06 08:15:00,34.608,7.083,19.539,1.3857,40.38,,115.668,0.0000067767,,700.91,99.74,17.515
2024-04-06 08:30:00,34.737,7.102,19.557,1.3881,40.41,,115.559,0.0000067734,,705.02,100.22,17.513
2024-04-06 08:45:00,34.763,7.085,19.594,1.3909,40.48,,115.923,0.0000068094,,709.29,100.33,17.55
2024-04-06 09:00:00,34.694,7.0945,19.664,1.3889,40.56,,116.339,0.0000068136,,712.18,100.64,17.617
2024-04-06 09:15:00,34.764,7.033,19.59,1.3743,40.42,,116.161,0.0000067854,,702.17,100.31,17.544
2024-04-06 09:30:00,34.804,7.0235,19.546,1.3718,40.31,,115.804,0.0000067593,,696.02,99.69,17.522
2024-04-06 09:45:00,34.611,7.0445,19.513,1.3735,40.3,,115.449,0.0000067506,,696.11,100,17.506
2024-04-06 10:00:00,34.86,7.0685,19.554,1.3804,40.27,,115.699,0.0000067625,,697.44,101.16,17.584
2024-04-06 10:15:00,34.953,7.0775,19.563,1.372,40.21,,115.496,0.0000067495,,691.71,100.8,17.547
2024-04-06 10:30:00,35.321,7.053,19.533,1.3764,40.2,,115.383,0.0000067264,,693.14,100.91,17.544
2024-04-06 10:45:00,35.169,7.076,19.547,1.3817,40.28,,115.622,0.0000067449,,689.38,101.9,17.58
2024-04-06 11:00:00,35.177,7.035,19.467,1.3719,40.11,,115.358,0.0000067272,,688.09,101.67,17.59
2024-04-06 11:15:00,34.955,7.038,19.451,1.3717,40.21,,115.304,0.0000067171,,691.27,101.89,17.606
2024-04-06 11:30:00,35.061,7.032,19.487,1.3669,40.3,,115.407,0.0000067099,,692.39,102,17.654
2024-04-06 11:45:00,35.328,7.0355,19.478,1.3622,40.28,,115.365,0.0000066926,,691.57,101.63,17.616
2024-04-06 12:00:00,35.259,7.0435,19.468,1.3645,40.28,,115.414,0.000006697,,692.35,101.09,17.612
2024-04-06 12:15:00,35.346,7.053,19.453,1.3624,40.33,,115.454,0.0000067205,,690.88,100.88,17.598
2024-04-06 12:30:00,34.865,6.9925,19.384,1.3448,40.2,,114.93,0.0000066628,,691.96,100.96,17.494
2024-04-06 12:45:00,35.213,7.0115,19.405,1.3545,40.19,,115.25,0.000006694,,700.03,101.66,17.513
2024-04-06 13:00:00,35.094,7.0065,19.4,1.3539,40.23,,115.1,0.000006675,,692.65,101.32,17.505
2024-04-06 13:15:00,34.838,6.967,19.347,1.3431,40.06,,114.732,0.0000066284,,692.26,101.32,17.452
2024-04-06 13:30:00,34.853,6.9525,19.374,1.3468,40.16,,114.958,0.000006651,,696.68,101.44,17.463
2024-04-06 13:45:00,34.877,6.9365,19.346,1.3448,40.08,,114.66,0.0000066545,,698.94,101.6,17.431
2024-04-06 14:00:00,35.279,6.971,19.344,1.3559,40.1,,114.821,0.0000066718,,695.19,101.43,17.433
2024-04-06 14:15:00,35.5,6.9645,19.384,1.3567,40.16,,114.835,0.0000066884,,695.38,101.27,17.442
2024-04-06 14:30:00,35.74,6.9735,19.488,1.3657,40.34,,115.361,0.0000067279,,696.67,101.25,17.494
2024-04-06 14:45:00,35.503,6.949,19.436,1.3654,40.28,,115.28,0.0000067631,,699.56,100.97,17.483
2024-04-06 15:00:00,35.409,7.009,19.557,1.3791,40.55,,115.957,0.0000068123,,702.39,101.94,17.533
2024-04-06 15:15:00,35.423,7.001,19.479,1.3806,40.46,,115.378,0.0000067843,,698.42,101.01,17.496
2024-04-06 15:30:00,35.394,6.9905,19.436,1.3687,40.36,,115.05,0.0000067574,,701.16,100.4,17.478
2024-04-06 15:45:00,35.255,7.036,19.469,1.3808,40.37,,115.489,0.0000067777,,701.15,100.79,17.522
2024-04-06 16:00:00,35.266,6.986,19.462,1.3774,40.35,,116.508,0.0000067518,,693.99,100.46,17.529
2024-04-06 16:15:00,35.407,6.9735,19.494,1.3874,40.37,,116.978,0.0000067537,,696.54,100.25,17.547
2024-04-06 16:30:00,35.297,6.9675,19.499,1.3896,40.4,,118.975,0.0000067479,,698.45,100.2,17.53
2024-04-06 16:45:00,35.229,6.978,19.539,1.3867,40.46,,118.422,0.000006775,,696.25,100.37,17.543
2024-04-06 17:00:00,35.196,6.9605,19.522,1.3779,40.47,,119.466,0.0000067497,,695.41,100.72,17.494
2024-04-06 17:15:00,35.131,6.955,19.535,1.3754,40.51,,121.039,0.0000067483,,693.81,100.86,17.51
2024-04-06 17:30:00,34.981,7.014,19.586,1.3897,40.62,,119.756,0.0000067597,,695.12,100.54,17.526
2024-04-06 17:45:00,34.733,6.977,19.549,1.3821,40.5,,118.435,0.0000067216,,691.59,100.01,17.463
2024-04-06 18:00:00,34.711,6.9565,19.531,1.3854,40.55,,118.135,0.0000067153,,693.4,100.24,17.429
2024-04-06 18:15:00,34.714,6.937,19.519,1.3875,40.5,,118.896,0.0000067083,,692.3,100.3,17.44
2024-04-06 18:30:00,34.755,6.9265,19.474,1.3876,40.44,,117.978,0.0000067087,,693.56,100.04,17.436
2024-04-06 18:45:00,34.716,6.933,19.498,1.3851,40.53,,117.961,0.0000067232,,691.02,99.91,17.455
2024-04-06 19:00:00,34.658,6.9275,19.527,1.3904,40.52,,117.955,0.0000067305,,689.2,100.1,17.471
2024-04-06 19:15:00,34.571,6.9345,19.515,1.3862,40.5,,117.618,0.0000067219,,685.61,100,17.462
2024-04-06 19:30:00,34.598,6.937,19.494,1.3891,40.46,,116.992,0.0000067184,,685.22,99.95,17.433
2024-04-06 19:45:00,34.718,6.9235,19.486,1.3919,40.46,,117.298,0.0000067135,,686.88,100.34,17.421
2024-04-06 20:00:00,34.717,6.9215,19.478,1.3848,40.36,,116.919,0.0000066987,,685.69,100.35,17.435
