,time,BTCUSDT,ETHUSDT,SOLUSDT,BCHUSDT,XRPUSDT,LTCUSDT,ADAUSDT,LINKUSDT,DOGEUSDT,WIFUSDT,MATICUSDT,UNIUSDT,AAVEUSDT,DYDXUSDT,CRVUSDT,z_score_BTCUSDT,z_score_ETHUSDT,z_score_SOLUSDT,z_score_BCHUSDT,z_score_XRPUSDT,z_score_LTCUSDT,z_score_ADAUSDT,z_score_LINKUSDT,z_score_DOGEUSDT,z_score_WIFUSDT,z_score_MATICUSDT,z_score_UNIUSDT,z_score_AAVEUSDT,z_score_DYDXUSDT,z_score_CRVUSDT
938,2024-03-31 08:00:00,70322.1,3621.01,197.3876,592.87,0.6275,102.09,0.65102,19.261,0.207332,4.8178,0.9971,13.2233,126.843,3.436,0.693,1.326749566517909,2.7847693941653033,0.9594782879264815,-0.9767798802694104,0.27453060777661675,-0.5011780498437096,-0.25430806825804797,1.646380884688862,-0.30630805671098366,1.9903843910536754,0.9404550932626818,2.9146170938734084,0.21733059353344866,-0.27824027899199116,-0.7667219973438256
939,2024-03-31 08:00:00,70322.1,3621.01,197.3876,592.87,0.6275,102.09,0.65102,19.261,0.207332,4.8178,0.9971,13.2233,126.843,3.436,0.693,1.3352193773295464,2.7388864081999915,0.95011100024049,-0.9897029656169437,0.2666976761204043,-0.5296085187692366,-0.2577020542373786,1.6279432296837388,-0.2986138980752981,1.9641610557546734,0.9406157278350576,2.8424159889479643,0.22245801785759262,-0.2709123574245527,-0.7591674333278553
940,2024-03-31 09:00:00,70269.7,3604.7,196.7925,591.92,0.62668,101.66,0.64912,19.151,0.206963,4.7906,0.9943,13.1369,126.916,3.427,0.6914,1.1326826249030197,2.2151160928079165,0.8147549914416764,-1.097014898075061,0.06959291605816392,-0.7439578298586387,-0.5776319069354889,0.8151354617070049,-0.3677095343761802,1.8616689692594992,0.45879278145467034,2.294182288155394,0.2711173651529246,-0.5585979858541607,-0.9337306255397447
941,2024-03-31 09:00:00,70269.7,3604.7,196.7925,591.92,0.62668,101.66,0.64912,19.151,0.206963,4.7906,0.9943,13.1369,126.916,3.427,0.6914,1.1217668145482178,2.1766806710557356,0.8073317723267099,-1.122497305029512,0.05298914509784903,-0.7966997462401597,-0.593499052543348,0.8076735663428092,-0.36528003103199297,1.8450215379742527,0.45114651064729666,2.256856220175075,0.2646066251429241,-0.5627986097873351,-0.9299480892181531
942,2024-03-31 09:00:00,70269.7,3604.7,196.7925,591.92,0.62668,101.66,0.64912,19.151,0.206963,4.7906,0.9943,13.1369,126.916,3.427,0.6914,1.1109862311918308,2.1397516468103426,0.7999970835226038,-1.149171760834265,0.035257117005544326,-0.8569342490093779,-0.6099136457980905,0.8002984571946226,-0.3628540406636953,1.8290157558005755,0.443471124385117,2.221021493960122,0.2580667344786019,-0.5670275985211698,-0.9261849354122508
943,2024-03-31 09:00:00,70269.7,3604.7,196.7925,591.92,0.62668,101.66,0.64912,19.151,0.206963,4.7906,0.9943,13.1369,126.916,3.427,0.6914,1.100336996354214,2.104226895021757,0.7927524844603252,-1.1771438515943147,0.01617555661963191,-0.9268560863233496,-0.6269149921606888,0.7930115090385089,-0.3604315183469146,1.8136406377890772,0.43576381388028484,2.186580951364461,0.251496187981734,-0.5712853984605192,-0.9224409490178993
944,2024-03-31 10:00:00,70304.0,3607.25,196.3429,594.33,0.6265,102.2,0.64881,19.102,0.20624,4.74,0.9966,13.1025,127.083,3.419,0.6919,1.213950383197714,2.141613701509473,0.6852495305937057,-0.9653156863044958,-0.045780733715713104,-0.7106654667372795,-0.6884908986820133,0.41621960689741777,-0.4943918580951138,1.6394818107265465,0.8296007663078846,1.9599181758637978,0.3779560833590618,-0.8207163728929895,-0.8585562788448913
945,2024-03-31 10:00:00,70304.0,3607.25,196.3429,594.33,0.6265,102.2,0.64881,19.102,0.20624,4.74,0.9966,13.1025,127.083,3.419,0.6919,1.203676066938001,2.108115113684887,0.6774957115709517,-0.978006956458515,-0.06265067687315409,-0.7538383927147898,-0.6979535210018045,0.40956064989741897,-0.48838614504273475,1.6252740732132378,0.8238518620386318,1.9304733134624679,0.37641628219516715,-0.8157073308434621,-0.8501170001084037
946,2024-03-31 10:00:00,70304.0,3607.25,196.3429,594.33,0.6265,102.2,0.64881,19.102,0.20624,4.74,0.9966,13.1025,127.083,3.419,0.6919,1.193533055261113,2.0757973111672077,0.6697690672276745,-0.9909849849281275,-0.0804735344810093,-0.8018900504486106,-0.7075824542769571,0.4028908417729941,-0.48238896949580073,1.6115127244213863,0.8181403507819475,1.9019670724711721,0.3748783062254121,-0.8107279255368778,-0.8417393971175245
947,2024-03-31 10:00:00,70304.0,3607.25,196.3429,594.33,0.6265,102.2,0.64881,19.102,0.20624,4.74,0.9966,13.1025,127.083,3.419,0.6919,1.1835179038086245,2.0445881226814837,0.6620681810714966,-1.0042622796123561,-0.09938824041553071,-0.8559441532646327,-0.7173837568074688,0.396208899306657,-0.47639963590368645,1.5981914172070277,0.8124655836625799,1.8743462628862886,0.3733421430708234,-0.8057777080418775,-0.833421695760932
948,2024-03-31 11:00:00,70421.6,3611.9,196.2924,595.75,0.62698,102.54,0.64865,19.039,0.207123,4.7698,0.9973,13.015,126.904,3.425,0.691,1.5829337751434571,2.1351028647543004,0.6434187403821906,-0.8698572638997347,0.020320832579063124,-0.6942400653372872,-0.759704182035087,-0.09295001069769865,-0.2987458619617423,1.6814334130620754,0.9247301759970349,1.3764086599756824,0.23362857432496548,-0.613789395461762,-0.9245636890480547
949,2024-03-31 11:00:00,70421.6,3611.9,196.2924,595.75,0.62698,102.54,0.64865,19.039,0.207123,4.7698,0.9973,13.015,126.904,3.425,0.691,1.5637165021227657,2.1010615456588666,0.6362998331020995,-0.8717814484362146,0.0032410943025951633,-0.7221670935072207,-0.7747825025563316,-0.10051043822850869,-0.29276872833584777,1.6704901831062968,0.91626981867515,1.3613370628901902,0.23093230151921731,-0.6114023146477878,-0.9161940320823291
950,2024-03-31 11:00:00,70421.6,3611.9,196.2924,595.75,0.62698,102.54,0.64865,19.039,0.207123,4.7698,0.9973,13.015,126.904,3.425,0.691,1.5449250998527346,2.068236445153602,0.6292303077199873,-0.8737114099271927,-0.01494496897076608,-0.7519318720487776,-0.7903109977804137,-0.10816563546788821,-0.28677599317830044,1.660112255315673,0.9078825189616061,1.3465287968842012,0.22823714273724757,-0.609021658428193,-0.9078965910579188
951,2024-03-31 11:00:00,70421.6,3611.9,196.2924,595.75,0.62698,102.54,0.64865,19.039,0.207123,4.7698,0.9973,13.015,126.904,3.425,0.691,1.5265415852321713,2.0365520824037637,0.6222119947855027,-0.8756471841083071,-0.0344326625385093,-0.7837773920414608,-0.806316526834793,-0.11591932404500001,-0.28076670386677094,1.6503073118492444,0.8995664392362294,1.3319744458020553,0.22554303864153935,-0.6066473749464171,-0.8996695770509751
952,2024-03-31 12:00:00,70551.9,3618.19,196.5936,596.85,0.62735,102.06,0.64882,19.055,0.206873,4.735,0.9975,12.9975,126.611,3.42,0.6904,1.9568973383336814,2.166521463836511,0.6862491609057482,-0.7650468596234183,0.0845247493612706,-1.0781567861220775,-0.7713889565529888,0.003609427882002377,-0.3226529391703409,1.5259153053974879,0.9306752540919866,1.224983579546745,0.004027615270066578,-0.7562174426242274,-0.9560431542172996
953,2024-03-31 12:00:00,70551.9,3618.19,196.5936,596.85,0.62735,102.06,0.64882,19.055,0.206873,4.735,0.9975,12.9975,126.611,3.42,0.6904,1.9326624125111929,2.13476910274491,0.6787170319649397,-0.7607808633086884,0.08463808700573018,-1.0811832811003281,-0.7671522626787545,-0.002046678096633553,-0.31538456971161605,1.5149144629596007,0.9274897967646325,1.2135518575653537,0.00689603974365665,-0.7483413104852901,-0.9465303413550209
954,2024-03-31 12:00:00,70551.9,3618.19,196.5936,596.85,0.62735,102.06,0.64882,19.055,0.206873,4.735,0.9975,12.9975,126.611,3.42,0.6904,1.9090875577229516,2.104083100475469,0.6712222074418521,-0.7568481768936323,0.08475142819089788,-1.0842240656723576,-0.7629367638083505,-0.007739645461559391,-0.3080745020509129,1.5043244880225348,0.9243183409413458,1.2022773199795103,0.009769376868072579,-0.7405064218841614,-0.937102848557139
955,2024-03-31 12:00:00,70551.9,3618.19,196.5936,596.85,0.62735,102.06,0.64882,19.055,0.206873,4.735,0.9975,12.9975,126.611,3.42,0.6904,1.8861412148385723,2.0744016346092193,0.6637641710759223,-0.75328768797729,0.08486477292128333,-1.087279269933957,-0.7587421815427924,-0.013470578517316631,-0.30072022565150003,1.4941477676109491,0.92116075471994,1.1911554299766807,0.012647716869023981,-0.7327113054271932,-0.9277581524157851
956,2024-03-31 13:00:00,70640.3,3626.28,197.0696,599.65,0.62828,101.94,0.64843,19.062,0.206631,4.6331,0.9973,13.0076,126.403,3.406,0.6908,2.1525631973782025,2.2381553837755983,0.7731968725227181,-0.457170051331705,0.3862052111694558,-1.158272500726102,-0.8230298776755164,0.03847441240983966,-0.34286999092640746,1.149074618812996,0.8900101471679577,1.2463594763013224,-0.1402122590412614,-1.167345795697697,-0.8749730331334521
957,2024-03-31 13:00:00,70640.3,3626.28,197.0696,599.65,0.62828,101.94,0.64843,19.062,0.206631,4.6331,0.9973,13.0076,126.403,3.406,0.6908,2.1217565853334848,2.20270509983979,0.7658703220411608,-0.4511348235506924,0.388825567555916,-1.1559655029032956,-0.8173958725961418,0.034944800166410064,-0.33646684350824096,1.1411668166603761,0.8929906290221827,1.2472987971789375,-0.13319086566419308,-1.1596970633565347,-0.8664290167321604
958,2024-03-31 13:00:00,70640.3,3626.28,197.0696,599.65,0.62828,101.94,0.64843,19.062,0.206631,4.6331,0.9973,13.0076,126.403,3.406,0.6908,2.091959471558531,2.168552543331543,0.7586214099526309,-0.4453559358656016,0.3914550749023915,-1.1536661894647244,-0.8117978012150117,0.031407498528717305,-0.3300464989463775,1.1334938224161675,0.8959852699122484,1.2482394238554635,-0.12611101673532044,-1.1523063471327126,-0.857956064657276
959,2024-03-31 13:00:00,70640.3,3626.28,197.0696,599.65,0.62828,101.94,0.64843,19.062,0.206631,4.6331,0.9973,13.0076,126.403,3.406,0.6908,2.063114705979389,2.135616081999024,0.75145164285527,-0.43990135636625854,0.3940938270834911,-1.1513745109448947,-0.8062350504958157,0.027862331126977342,-0.3236077374470088,1.1260613084897237,0.8989942062612434,1.249181359737097,-0.11897017763123616,-1.145181107102974,-0.8495526539762643
960,2024-03-31 14:00:00,70579.5,3625.14,196.6665,601.15,0.62779,102.72,0.64705,19.073,0.211416,4.6974,0.999,12.952,126.383,3.419,0.6905,1.8451310200648705,2.0760585618901577,0.6417656292150286,-0.25415471317342975,0.23756452863955968,-0.6740548813497745,-1.0419036116331244,0.11231895490934286,0.6527210966401416,1.3378961562729148,1.189462673888289,0.9453551144899456,-0.12687752254644274,-0.7138198291587057,-0.8750533452099114
961,2024-03-31 14:00:00,70579.5,3625.14,196.6665,601.15,0.62779,102.72,0.64705,19.073,0.211416,4.6974,0.999,12.952,126.383,3.419,0.6905,1.8243420762327764,2.044594137483717,0.6344746954526421,-0.2444243314165728,0.2392436826348418,-0.6711624999940672,-1.031793390109822,0.1092053349643876,0.6576328824305078,1.3314507693645505,1.188052813525136,0.9408438724678294,-0.11902548698624954,-0.705908505005064,-0.8669719560998442
962,2024-03-31 14:00:00,70579.5,3625.14,196.6665,601.15,0.62779,102.72,0.64705,19.073,0.211416,4.6974,0.999,12.952,126.383,3.419,0.6905,1.8040543468113381,2.01418769672358,0.6272213308178111,-0.23449932823712138,0.2409255287207937,-0.6682798840277595,-1.0217915150816523,0.10608869459150468,0.6625849636817958,1.3254465276292666,1.1866458495426226,0.9363596419961604,-0.11108451746357735,-0.6980281805694877,-0.8589759334546705
963,2024-03-31 14:00:00,70579.5,3625.14,196.6665,601.15,0.62779,102.72,0.64705,19.073,0.211416,4.6974,0.999,12.952,126.383,3.419,0.6905,1.784246394835122,1.9847771665264387,0.6200060596270256,-0.22436250934075422,0.24261008684953514,-0.6654069412574152,-1.0118949301826456,0.10296892999531228,0.6675780629363277,1.3199040240269475,1.1852417705750602,0.9319020696723811,-0.10305023002683357,-0.6901772693872019,-0.8510650177653536
964,2024-03-31 15:00:00,70417.7,3620.14,195.8846,597.72,0.62672,103.25,0.6475,19.086,0.212749,4.7236,0.9994,12.9482,126.421,3.414,0.6918,1.2793206290215524,1.8477835235192002,0.4052104369999565,-0.6456522673443813,-0.10012305975362379,-0.3399412634861114,-0.923261552994863,0.20940201563614605,0.9485153533780853,1.4043687534915736,1.2565222146849835,0.9080560727071602,-0.06159518433567022,-0.8497266425706101,-0.6944630806945186
965,2024-03-31 15:00:00,70417.7,3620.14,195.8846,597.72,0.62672,103.25,0.6475,19.086,0.212749,4.7236,0.9994,12.9482,126.421,3.414,0.6918,1.2819365625123618,1.8248494347507265,0.3971345901202762,-0.6392703548915766,-0.09654216650476677,-0.33555026228161866,-0.914366661465927,0.2120753968837813,0.9557424684752991,1.3968659925361318,1.2593230454481472,0.9045315587162822,-0.050434276096507955,-0.8433653301642351,-0.6872684732381832
966,2024-03-31 15:00:00,70417.7,3620.14,195.8846,597.72,0.62672,103.25,0.6475,19.086,0.212749,4.7236,0.9994,12.9482,126.421,3.414,0.6918,1.2845626910970216,1.8025163478181803,0.3889983032430379,-0.6329979318758138,-0.09295548557383888,-0.3311614954078456,-0.9055539142820346,0.21475630046311162,0.9630576728042269,1.389802571901545,1.2621356440255305,0.9010238425793635,-0.038976409084670434,-0.8371688957957804,-0.6801324027751946
967,2024-03-31 15:00:00,70417.7,3620.14,195.8846,597.72,0.62672,103.25,0.6475,19.086,0.212749,4.7236,0.9994,12.9482,126.421,3.414,0.6918,1.2871990887413458,1.780756213091309,0.38079675853382566,-0.6268447656016417,-0.08936284565521897,-0.3267746968514044,-0.8968215179277318,0.2174448153827492,0.9704630680798756,1.383194419248323,1.2649601027507984,0.8975327487676844,-0.027197170718975983,-0.8311464044285732,-0.6730563492487922
968,2024-03-31 16:00:00,70524.6,3623.63,196.6432,605.57,0.62604,103.06,0.64767,19.086,0.212037,4.7082,1.0003,12.9067,126.972,3.406,0.6944,1.6073305445756148,1.8331175839939862,0.5812716797454653,0.42058324521148494,-0.30093313623130735,-0.43562859682170824,-0.8591683234686995,0.22441677994438727,0.8288301393929568,1.3194467915011083,1.4243916592748251,0.676108298690418,0.45756521601949735,-1.1084070021825423,-0.35365924533583476
969,2024-03-31 16:00:00,70524.6,3623.63,196.6432,605.57,0.62604,103.06,0.64767,19.086,0.212037,4.7082,1.0003,12.9067,126.972,3.406,0.6944,1.5907282129944262,1.8095181784801342,0.5735934031831497,0.4300959715641899,-0.29136223907983844,-0.4291175034989999,-0.852146862457406,0.23147011774790374,0.8360044648643943,1.3121088879263785,1.4288745981050917,0.6751087088528431,0.4743468802541224,-1.1089851803660944,-0.3447489096564633
970,2024-03-31 16:00:00,70524.6,3623.63,196.6432,605.57,0.62604,103.06,0.64767,19.086,0.212037,4.7082,1.0003,12.9067,126.972,3.406,0.6944,1.5744594328231958,1.7865517444270196,0.565914526608753,0.4397857381713723,-0.28160380342322544,-0.4226011556242393,-0.8452531601408846,0.23860750222704621,0.8432678274929734,1.3051504238363254,1.4333866745553931,0.6741104441140254,0.49179228995583657,-1.1104917543105557,-0.33571002769179753
971,2024-03-31 16:00:00,70524.6,3623.63,196.6432,605.57,0.62604,103.06,0.64767,19.086,0.212037,4.7082,1.0003,12.9067,126.972,3.406,0.6944,1.5585118852180948,1.7641878935046253,0.5582329580676796,0.4496601030290413,-0.27163941953835014,-0.4160784553773595,-0.8384916655944112,0.2458317229713728,0.8506224541421766,1.2985852689294102,1.4379282343579,0.673113500105583,0.5099577844272568,-1.1130455854618027,-0.32653071323500515
972,2024-03-31 17:00:00,70553.2,3629.75,197.2999,606.53,0.62645,103.27,0.64649,19.039,0.213575,4.6518,1.0002,12.9735,127.042,3.419,0.6947,1.640679234281495,1.8682686518586888,0.7387775122655502,0.5833697072717683,-0.1315633226188917,-0.28423229026022717,-1.0517912096019326,-0.14143681605747582,1.1687786603584758,1.0824849847719127,1.4048577029311342,1.0173037340062916,0.5744396351196753,-0.6190110540014538,-0.28095673679050914
973,2024-03-31 17:00:00,70553.2,3629.75,197.2999,606.53,0.62645,103.27,0.64649,19.039,0.213575,4.6518,1.0002,12.9735,127.042,3.419,0.6947,1.6356290081417684,1.8430817354587155,0.7346490245182963,0.5864738188338833,-0.13461101423295027,-0.28118626248645806,-1.0455833706587958,-0.144345637083869,1.1601687281211355,1.0787338788511065,1.389447309606344,1.007406211100416,0.5757297862978548,-0.6125918442508054,-0.2736614874594475
974,2024-03-31 17:00:00,70553.2,3629.75,197.2999,606.53,0.62645,103.27,0.64649,19.039,0.213575,4.6518,1.0002,12.9735,127.042,3.419,0.6947,1.631382674735203,1.8186239488892695,0.7308715805524285,0.5895928219894057,-0.13766753279658694,-0.27814241579025345,-1.0394261455966227,-0.1472624803527165,1.1516537596900474,1.075447725135393,1.3743160051428955,0.9976101032889355,0.57702228078832,-0.6062766319971463,-0.2663171759069993
975,2024-03-31 17:00:00,70553.2,3629.75,197.2999,606.53,0.62645,103.27,0.64649,19.039,0.213575,4.6518,1.0002,12.9735,127.042,3.419,0.6947,1.6279874284421512,1.794858699349529,0.7274894507146004,0.5927268847727246,-0.14073300706566505,-0.2751006649670652,-1.0333186655531006,-0.15018745673601822,1.1432316124547526,1.0726658081321412,1.3594537377048668,0.9879125491389016,0.5783171292791744,-0.6000756812422782,-0.2589210957512955
976,2024-03-31 18:00:00,70940.1,3631.62,198.6168,606.79,0.62791,103.65,0.64678,19.066,0.218664,4.7862,0.9998,13.0301,127.149,3.416,0.6955,2.833946478505048,1.8106594342868716,1.1295099889825275,0.6238626182772145,0.3758249305091519,-0.03746571644990006,-0.9767163800437322,0.06195445288169674,2.183022846232724,1.5934965453703405,1.2774247385275186,1.2731205579236862,0.6760865066992848,-0.7128957702960012,-0.1465110840753675
977,2024-03-31 18:00:00,70940.1,3631.62,198.6168,606.79,0.62791,103.65,0.64678,19.066,0.218664,4.7862,0.9998,13.0301,127.149,3.416,0.6955,2.803058952776123,1.7882372789680072,1.1323122900311697,0.6193993011247331,0.38027326203228967,-0.03295040953858066,-0.9735553972193716,0.05207847844261229,2.156162521088613,1.5814123436625245,1.2643869867041149,1.2600614482715424,0.6770184400918067,-0.7061064488574724,-0.13841230792422354
978,2024-03-31 18:00:00,70940.1,3631.62,198.6168,606.79,0.62791,103.65,0.64678,19.066,0.218664,4.7862,0.9998,13.0301,127.149,3.416,0.6955,2.774389906251937,1.766435364486263,1.136338689015265,0.6149539541180413,0.3847515765366725,-0.028418157187823156,-0.9704083982044636,0.04200296731516307,2.1300758596710083,1.5697723326442894,1.2515529678722013,1.247204299704092,0.6779516389651139,-0.6994076138004373,-0.13021628133232113
979,2024-03-31 18:00:00,70940.1,3631.62,198.6168,606.79,0.62791,103.65,0.64678,19.066,0.218664,4.7862,0.9998,13.0301,127.149,3.416,0.6955,2.7478683828331065,1.7452258137000174,1.1417677399543646,0.6105262891518,0.38926041685281754,-0.023868520578546392,-0.967275253942203,0.031714713740508715,2.1047245007305846,1.5585764579793453,1.2389163261979914,1.2345427333644874,0.678886107315515,-0.6928038990132259,-0.12191789163628584
980,2024-03-31 19:00:00,71101.9,3642.06,200.7004,654.59,0.62935,104.72,0.64924,19.116,0.222408,4.7578,1.0026,13.0248,127.002,3.431,0.6992,3.1881850818172683,1.9319899620833758,1.836000201661519,6.342064806282599,0.9147721799852344,0.6437955033018353,-0.5123994390271223,0.4525638721291082,2.8157049502376483,1.434534950984065,1.6967563812804558,1.1945161931333619,0.5435022821414328,-0.056560184236767876,0.38455583970457063
981,2024-03-31 19:00:00,71101.9,3642.06,200.7004,654.59,0.62935,104.72,0.64924,19.116,0.222408,4.7578,1.0026,13.0248,127.002,3.431,0.6992,3.11688645053243,1.905751572378698,1.8400454828635089,5.760566985675859,0.9303960612750496,0.6498817738232552,-0.508181037657042,0.44480365733787774,2.772338361970414,1.4253331182881832,1.674965203346436,1.1825163451095153,0.5414086553892654,-0.0461212067767721,0.394412809556125
982,2024-03-31 19:00:00,71101.9,3642.06,200.7004,654.59,0.62935,104.72,0.64924,19.116,0.222408,4.7578,1.0026,13.0248,127.002,3.431,0.6992,3.0501869541027795,1.8803134928252818,1.845878726966156,5.310320935810808,0.9464754912880116,0.6560320394886253,-0.5039745532491018,0.43700821420306313,2.7306716371283026,1.4165221885132924,1.6537162768592033,1.1706827769917352,0.5393195958993218,-0.03544361593861029,0.4044633029209338
983,2024-03-31 19:00:00,71101.9,3642.06,200.7004,654.59,0.62935,104.72,0.64924,19.116,0.222408,4.7578,1.0026,13.0248,127.002,3.431,0.6992,2.9876397777763146,1.8556347773089452,1.8536960519203294,4.948121475738351,0.96303624819037,0.6622477559054383,-0.4997797558867109,0.42917431841527365,2.6905933877221475,1.4081097226630657,1.632984659103383,1.1590104931871275,0.5372350696162775,-0.024510147176714868,0.4147161475686815
984,2024-03-31 20:00:00,70903.3,3636.06,199.6876,680.19,0.62804,105.86,0.65016,19.031,0.221691,4.6682,1.0012,13.0301,127.12,3.428,0.6988,2.351360031751074,1.713571615699409,1.502113577410938,6.536080430940252,0.47656281297862996,1.3754075237292873,-0.330707715529807,-0.32912941495961334,2.512610725886148,1.0277803689637115,1.383155425224874,1.1749343408713577,0.6412729936376717,-0.147186507981186,0.3689856203393767
985,2024-03-31 20:00:00,70903.3,3636.06,199.6876,680.19,0.62804,105.86,0.65016,19.031,0.221691,4.6682,1.0012,13.0301,127.12,3.428,0.6988,2.3166477459623733,1.6923729056020753,1.5112951762461282,5.903159221478636,0.47357060606763285,1.372971465559091,-0.32987527915870934,-0.33756564222929397,2.4735966415712296,1.0175632806640231,1.3684622694594946,1.1631972813002847,0.6386028464322178,-0.13843687260077742,0.37880846535542
986,2024-03-31 20:00:00,70903.3,3636.06,199.6876,680.19,0.62804,105.86,0.65016,19.031,0.221691,4.6682,1.0012,13.0301,127.12,3.428,0.6988,2.283375362467062,1.671707966711906,1.5226540361285605,5.4200825740260985,0.4705853750750444,1.3705437384370318,-0.3290433758215487,-0.34613554501926513,2.436064662075427,1.0074521003655847,1.3540305674531257,1.1516184188348866,0.6359408337136633,-0.1295584687143093,0.38882366942040936
987,2024-03-31 20:00:00,70903.3,3636.06,199.6876,680.19,0.62804,105.86,0.65016,19.031,0.221691,4.6682,1.0012,13.0301,127.12,3.428,0.6988,2.251457475670012,1.6515531430169084,1.5365268708048028,5.035456685571109,0.4676070329982615,1.3681242897038066,-0.32821200351261154,-0.3548443282396526,2.3999196638667626,0.9974437112293569,1.3398514196067255,1.1401930719993327,0.6332868832199593,-0.12054364354511046,0.39904005765030154
988,2024-03-31 21:00:00,70903.9,3627.66,199.9644,678.77,0.6271,105.37,0.64751,19.039,0.218782,4.5716,0.9997,12.9556,126.451,3.422,0.693,2.216989321624036,1.4690783929435192,1.6480833166763438,4.640377520027396,0.12028899834485618,1.0630244687751276,-0.8099757949761678,-0.28711150598667534,1.855270772866937,0.5912177884760423,1.079009378381073,0.7414203988233476,0.03196248304238422,-0.3843970594045486,-0.42106297080048527
989,2024-03-31 21:00:00,70903.9,3627.66,199.9644,678.77,0.6271,105.37,0.64751,19.039,0.218782,4.5716,0.9997,12.9556,126.451,3.422,0.693,2.1821608106380417,1.4526424599768994,1.653678710571594,4.386587125187026,0.1191284942662089,1.0641203629194662,-0.8075244705885564,-0.2917901383809997,1.8408536934024344,0.5842470004936986,1.0683888577537155,0.7336682352366957,0.033486166123047376,-0.3762863754929268,-0.41336440972432414
990,2024-03-31 21:00:00,70903.9,3627.66,199.9644,678.77,0.6271,105.37,0.64751,19.039,0.218782,4.5716,0.9997,12.9556,126.451,3.422,0.693,2.148651971473855,1.4365277679092523,1.6610527818733192,4.168228592131772,0.1179681597586439,1.0652180884466331,-0.805081222730244,-0.2965005637621007,1.8266851150465693,0.5772915524252287,1.057889510255554,0.7259548405392663,0.03501078738239101,-0.3681098601842331,-0.4056267401473039
991,2024-03-31 21:00:00,70903.9,3627.66,199.9644,678.77,0.6271,105.37,0.64751,19.039,0.218782,4.5716,0.9997,12.9556,126.451,3.422,0.693,2.1163806770008637,1.4207223036092704,1.6704281061278818,3.9776663616260004,0.11680799011185074,1.066317651323013,-0.8026459901376318,-0.30124341707385444,1.812757490832005,0.5703503318968302,1.0475078173516452,0.7182788094367994,0.0365363586064785,-0.35986250878935777,-0.39784679329360984
992,2024-03-31 22:00:00,71021.0,3632.1,200.9649,681.23,0.62884,104.98,0.64987,19.058,0.21947,4.6435,1.0019,12.9119,127.164,3.418,0.6921,2.409336505710717,1.490542159508243,2.0807128333369183,3.928955061257445,0.754160450590861,0.826415572251914,-0.3742893463658836,-0.13012436535531652,1.9157027123249704,0.8606790441047518,1.3962788979662253,0.48115800766343764,0.682845913003616,-0.5404116194631933,-0.5221046834367326
993,2024-03-31 22:00:00,71021.0,3632.1,200.9649,681.23,0.62884,104.98,0.64987,19.058,0.21947,4.6435,1.0019,12.9119,127.164,3.418,0.6921,2.3690775441662,1.474061220913186,2.073442309499318,3.766086966590147,0.7507771131518775,0.830796858098907,-0.3753705515288984,-0.13277047606037243,1.8965532040170332,0.8519161675286834,1.3810405123284453,0.4741728510633867,0.6859502241230256,-0.5330428997137658,-0.5144173148800228
994,2024-03-31 22:00:00,71021.0,3632.1,200.9649,681.23,0.62884,104.98,0.64987,19.058,0.21947,4.6435,1.0019,12.9119,127.164,3.418,0.6921,2.3305456300921357,1.4579121779375435,2.0674307189647676,3.6204648666049537,0.7474078356215601,0.8352097140601028,-0.3764530805423136,-0.13542272264189092,1.8778285073664411,0.8432148135052882,1.366075355668084,0.46718201024691103,0.6890697933118114,-0.5256724358084269,-0.5067137408000316
995,2024-03-31 22:00:00,71021.0,3632.1,200.9649,681.23,0.62884,104.98,0.64987,19.058,0.21947,4.6435,1.0019,12.9119,127.164,3.418,0.6921,2.2936232909037786,1.442082820084167,2.0627371719362797,3.4891957322052147,0.7440524690119998,0.8396546065840423,-0.37753693900384977,-0.13808118456354254,1.8595120750193412,0.8345729759485714,1.3513736729808892,0.460184048829333,0.6922047864053055,-0.5182985186382992,-0.49899140736489844
996,2024-03-31 23:00:00,71340.5,3647.5,202.7989,678.76,0.62939,105.04,0.65119,19.18,0.220434,4.5861,1.0054,12.959,128.42,3.431,0.6943,3.106278228394408,1.7197046250973345,2.848282992870634,3.264855304178547,0.9364315156641474,0.876893813522149,-0.13931363200276978,0.9752455415920244,1.9977571770546887,0.5867300976498544,1.9086535281015813,0.7037050813371435,1.8076353743358344,0.09710091226964185,-0.16329497823215228
997,2024-03-31 23:00:00,71340.5,3647.5,202.7989,678.76,0.62939,105.04,0.65119,19.18,0.220434,4.5861,1.0054,12.959,128.42,3.431,0.6943,3.039743587762359,1.6999758835595014,2.842528968249055,3.1667158606911374,0.9273612372738139,0.8761804170294407,-0.1417038491162358,0.9686978971761921,1.9700890151133517,0.579406021737203,1.89264239486686,0.695978540039111,1.7829195036649819,0.09204965953216578,-0.15904700783452935
998,2024-03-31 23:00:00,71340.5,3647.5,202.7989,678.76,0.62939,105.04,0.65119,19.18,0.220434,4.5861,1.0054,12.959,128.42,3.431,0.6943,2.9773343915522283,1.6807579694056154,2.8397817395447653,3.0760126066180313,0.9183703722908848,0.8754677651566093,-0.1440989372184577,0.9623576646371003,1.9432616422499356,0.5721043418632087,1.8773359403208127,0.6882862747258808,1.7588874067688236,0.08697811308004445,-0.15479156189093593
