time,BTCUSDT,ETHUSDT,SOLUSDT,BCHUSDT,XRPUSDT,LTCUSDT,ADAUSDT,LINKUSDT,DOGEUSDT,WIFUSDT,MATICUSDT,UNIUSDT,AAVEUSDT,DYDXUSDT,CRVUSDT
2024-03-24 17:45,65332,3368.17,174.3992,473.58,0.62727,89.74,0.62998,18.112,0.17066,2.3856,0.992,11.7701,121.102,3.358,0.6643
2024-03-24 18:00,65589.8,3378.95,175.0826,467.4,0.63038,89.57,0.63222,18.18,0.171331,2.412,0.9957,11.824,121.932,3.373,0.6681
2024-03-24 18:15,65702.1,3380.87,175.6508,468.06,0.63067,89.93,0.63408,18.216,0.171809,2.4386,0.9994,11.847,122.126,3.377,0.6683
2024-03-24 18:30,65817.7,3386.02,176.3294,465.98,0.62909,89.53,0.63281,18.21,0.17343,2.4991,0.9989,11.86,122.432,3.375,0.6688
2024-03-24 18:45,65860.2,3387.49,176.5563,466.58,0.63066,89.78,0.63369,18.206,0.173,2.4744,0.9979,11.848,122.205,3.376,0.6684
2024-03-24 19:00,65872,3386.4,176.5977,464.92,0.63088,89.57,0.63499,18.226,0.173874,2.5532,0.9965,11.872,122.47,3.382,0.6698
2024-03-24 19:15,65728.4,3385.25,176.8058,462.21,0.63033,89.53,0.63503,18.221,0.174542,2.5673,0.9979,11.8992,122.655,3.382,0.6696
2024-03-24 19:30,65857.5,3386.19,176.5894,464.94,0.63028,89.41,0.63434,18.199,0.174615,2.5786,0.9993,11.911,122.352,3.384,0.671
2024-03-24 19:45,65845.4,3383.35,176.1505,463.09,0.6301,89.62,0.63397,18.206,0.173999,2.566,0.9994,11.901,122.45,3.38,0.6708
2024-03-24 20:00,66228.2,3399.01,177.0711,464.61,0.63108,90.1,0.6364,18.257,0.176358,2.5743,1.0013,11.944,122.912,3.391,0.6729
2024-03-24 20:15,66437.1,3424.6,178.5001,468,0.633,90.08,0.63905,18.34,0.177108,2.6376,1.0066,11.988,124.091,3.406,0.6793
2024-03-24 20:30,66249,3420.62,178.7372,465.67,0.6325,89.82,0.63974,18.355,0.175769,2.6322,1.0079,11.981,123.815,3.4,0.6787
2024-03-24 20:45,66166,3415.92,179.0226,464.87,0.63138,89.67,0.63912,18.323,0.176548,2.6376,1.0084,11.9926,123.968,3.405,0.6781
2024-03-24 21:00,66404.2,3429.24,181.0496,467.83,0.6329,90.14,0.64279,18.408,0.177992,2.6891,1.0127,12.032,124.474,3.426,0.6832
2024-03-24 21:15,66454.2,3419.47,182.3459,467.39,0.63308,89.76,0.64284,18.368,0.178853,2.7858,1.0074,12.013,124.522,3.411,0.679
2024-03-24 21:30,66300.2,3416.21,181.1531,469.89,0.63224,89.4,0.63968,18.377,0.177849,2.7603,1.0052,11.995,124.041,3.407,0.6791
2024-03-24 21:45,66517.3,3424.81,182.0223,471.92,0.6332,89.71,0.64244,18.409,0.178201,2.7961,1.0075,12.014,124.233,3.412,0.682
2024-03-24 22:00,66840.9,3441.79,184.3496,472.1,0.63474,89.97,0.64598,18.524,0.177416,2.8256,1.012,12.06,124.948,3.432,0.6829
2024-03-24 22:15,66959.6,3443.32,184.3383,470.48,0.63426,89.56,0.64508,18.54,0.177066,2.7997,1.0106,12.051,125.081,3.432,0.6821
2024-03-24 22:30,66963.5,3444.25,184.774,476.29,0.63435,89.69,0.64514,18.574,0.177877,2.7954,1.012,12.032,125.355,3.429,0.6822
2024-03-24 22:45,66942.1,3442.31,185.0673,479.69,0.6334,89.72,0.6453,18.544,0.176413,2.7901,1.0112,12.024,125.031,3.425,0.6822
2024-03-24 23:00,67573,3467.42,186.2252,480.19,0.6352,90.04,0.6488,18.629,0.178159,2.8146,1.0151,12.083,125.63,3.431,0.6842
2024-03-24 23:15,67364.5,3459.92,185.1648,487.23,0.63542,90.19,0.64728,18.621,0.177377,2.7918,1.0152,12.048,125.274,3.427,0.6839
2024-03-24 23:30,67281,3453.14,184.1974,481.74,0.63366,89.75,0.64612,18.55,0.176398,2.8022,1.0125,12.012,124.806,3.415,0.6809
2024-03-24 23:45,67233.1,3455.88,183.8189,484.41,0.63271,89.57,0.64785,18.525,0.176768,2.8185,1.0121,12.045,124.857,3.418,0.6811
2024-03-25 0:00,66898.1,3440.04,182.6234,489.32,0.63112,89.35,0.64432,18.489,0.176222,2.7467,1.01,12.017,124.467,3.413,0.6811
2024-03-25 0:15,66902.3,3442.5,183.2627,485.23,0.63103,89.29,0.64379,18.489,0.174825,2.7604,1.0098,12.011,124.64,3.401,0.6821
2024-03-25 0:30,66640.1,3432.8,182.3995,484.12,0.63034,89.16,0.64213,18.423,0.173922,2.718,1.0065,11.983,124.429,3.4,0.682
2024-03-25 0:45,66583.1,3429.99,181.2126,488.7,0.6292,88.87,0.64039,18.398,0.172071,2.7301,1.0057,11.954,124.53,3.397,0.6821
2024-03-25 1:00,66812.2,3439.81,182.3214,488,0.63155,89.43,0.64478,18.515,0.173989,2.7798,1.0123,12.017,125.227,3.423,0.6888
2024-03-25 1:15,66740.8,3437.75,182.1778,483.59,0.63187,89.22,0.64375,18.555,0.172968,2.7981,1.0143,12.035,125.555,3.422,0.6863
2024-03-25 1:30,66637.2,3432.47,182.304,484.79,0.63156,89.09,0.6431,18.565,0.172869,2.7929,1.015,12.03,125.768,3.43,0.6877
2024-03-25 1:45,66566.5,3429.68,182.8946,485.85,0.63084,88.97,0.64217,18.535,0.172121,2.7636,1.0127,12.04,125.508,3.43,0.6875
2024-03-25 2:00,66486.3,3428.77,182.5491,482.3,0.63001,88.78,0.6407,18.516,0.172132,2.7644,1.0111,12.016,125.306,3.405,0.6868
2024-03-25 2:15,66620.4,3436.49,183.6387,493.23,0.63135,89.5,0.64312,18.593,0.171983,2.7731,1.0144,12.045,125.588,3.424,0.69
2024-03-25 2:30,66701,3442.38,184.4991,486.99,0.63215,89.79,0.64438,18.612,0.17289,2.7816,1.0176,12.073,125.708,3.426,0.6921
2024-03-25 2:45,66700,3442.22,184.248,486.6,0.63219,89.79,0.64381,18.641,0.172932,2.8149,1.0166,12.073,125.838,3.432,0.6919
2024-03-25 3:00,66780.3,3442.34,184.6284,485.32,0.633,89.83,0.64646,18.694,0.173261,2.792,1.0174,12.082,125.489,3.434,0.6922
2024-03-25 3:15,66761.3,3436.41,183.8691,484.07,0.63103,89.57,0.64541,18.674,0.17256,2.7672,1.0153,12.088,125.578,3.433,0.6949
2024-03-25 3:30,67061.2,3447.29,185.1684,485.64,0.63205,89.92,0.64834,18.711,0.173575,2.7895,1.0192,12.113,126.022,3.439,0.6979
2024-03-25 3:45,67364.9,3455.8,184.8594,482.91,0.63165,89.96,0.64759,18.704,0.172864,2.776,1.0181,12.123,126.008,3.429,0.6942
2024-03-25 4:00,67235,3457.49,184.8167,480.25,0.63202,89.69,0.64659,18.677,0.173584,2.7878,1.0171,12.112,126.057,3.426,0.6964
2024-03-25 4:15,67207.3,3456.43,184.0215,481.3,0.63091,89.7,0.64446,18.627,0.173883,2.7438,1.0144,12.083,125.746,3.415,0.6964
2024-03-25 4:30,67310.8,3468.66,184.9689,481.9,0.63254,90.28,0.65181,18.686,0.173666,2.7534,1.0184,12.114,126.539,3.432,0.6981
2024-03-25 4:45,67499.9,3491.1,185.2079,492.06,0.63498,90.43,0.65204,18.757,0.174782,2.7793,1.0231,12.195,126.746,3.447,0.7013
2024-03-25 5:00,67428.4,3489.45,184.7048,493.68,0.63486,90.53,0.65306,18.778,0.175471,2.75,1.0221,12.188,126.531,3.441,0.6984
2024-03-25 5:15,67545.6,3494.71,185.6017,491.15,0.63431,90.17,0.65354,18.877,0.174249,2.763,1.0233,12.226,126.737,3.436,0.6968
2024-03-25 5:30,67472.5,3494.35,186.5202,488.49,0.63564,90.29,0.6531,19.013,0.174347,2.7784,1.0266,12.2484,126.875,3.447,0.6968
2024-03-25 5:45,67353.5,3487.15,185.9498,490.23,0.63465,90.18,0.65369,18.877,0.173519,2.7913,1.0244,12.2201,126.733,3.447,0.6946
2024-03-25 6:00,67173.2,3476.62,185.9131,486.97,0.63279,89.86,0.65014,18.829,0.173586,2.7955,1.0201,12.155,125.913,3.432,0.6939
2024-03-25 6:15,67148.8,3472.31,186.6553,485.29,0.63205,89.83,0.64997,18.813,0.173024,2.8435,1.0198,12.1754,125.773,3.432,0.6944
2024-03-25 6:30,67032.1,3466.41,187.0107,486.15,0.6327,89.7,0.64869,18.789,0.172139,2.7593,1.0187,12.171,125.551,3.426,0.6925
2024-03-25 6:45,67152.8,3468.16,187.8529,486.49,0.63201,89.78,0.64915,18.8,0.172556,2.7626,1.0193,12.161,125.723,3.424,0.6915
2024-03-25 7:00,67124.1,3469,188.4015,486.22,0.63229,89.78,0.64956,18.766,0.1728,2.7927,1.0217,12.1509,126.141,3.416,0.6907
2024-03-25 7:15,67162.6,3468.66,187.2203,488.84,0.63385,89.72,0.64765,18.748,0.172246,2.8048,1.019,12.151,126.191,3.409,0.6882
2024-03-25 7:30,67013.4,3463.16,187.4803,490.86,0.63403,89.77,0.64632,18.725,0.172674,2.7768,1.0191,12.1321,126.223,3.4,0.6869
2024-03-25 7:45,66822.9,3445.87,185.7173,487.21,0.62931,89.3,0.64296,18.618,0.171567,2.7645,1.0191,12.0636,125.28,3.381,0.6829
2024-03-25 8:00,67069.9,3456.29,187.25,489.75,0.63071,89.66,0.64662,18.756,0.172272,2.8056,1.0294,12.118,125.72,3.396,0.6869
2024-03-25 8:15,67075.8,3454.06,186.7223,485.85,0.63095,89.58,0.6459,18.691,0.172131,2.7868,1.0262,12.088,125.634,3.395,0.6859
2024-03-25 8:30,67069,3454.2,187.0695,488.13,0.63184,89.75,0.64791,18.723,0.17218,2.7751,1.0267,12.1132,125.791,3.403,0.6889
2024-03-25 8:45,66935.1,3450.21,187.2235,485.8,0.63229,89.47,0.64697,18.715,0.171138,2.8014,1.0257,12.0931,125.883,3.393,0.6877
2024-03-25 9:00,66789,3441.99,186.927,482.13,0.63056,89.25,0.64436,18.689,0.170225,2.8003,1.0205,12.0622,126.043,3.389,0.6866
2024-03-25 9:15,66858.9,3443.15,188.3914,482.07,0.63066,89.16,0.6446,18.719,0.17113,2.863,1.0229,12.067,126.273,3.391,0.6859
2024-03-25 9:30,66939.4,3449.16,188.5666,483.2,0.6314,89.5,0.64624,18.793,0.171728,2.8402,1.0259,12.0989,126.471,3.401,0.6878
2024-03-25 9:45,67065.9,3458.22,188.9957,479.89,0.63221,89.61,0.64886,18.888,0.172188,2.8524,1.0306,12.1397,127.333,3.413,0.6908
2024-03-25 10:00,67306.2,3472.31,190.2651,486.41,0.63407,90.27,0.6501,18.913,0.173176,2.9769,1.0308,12.171,127.393,3.417,0.6913
2024-03-25 10:15,67102,3461.79,190.7358,481.63,0.63283,90.35,0.64997,18.973,0.172663,2.8982,1.0317,12.1666,127.42,3.416,0.6899
2024-03-25 10:30,66971.2,3453.06,189.4556,480.93,0.63165,90.02,0.6476,18.9,0.171632,2.8209,1.0291,12.128,127.252,3.404,0.6877
2024-03-25 10:45,67018.6,3456.36,189.4681,480.8,0.63142,89.7,0.65007,18.966,0.171965,2.7841,1.0324,12.1559,127.212,3.407,0.6889
2024-03-25 11:00,66877.1,3443,189.7214,478.98,0.62961,89.34,0.64624,18.853,0.171065,2.7451,1.0279,12.1004,126.308,3.384,0.6861
2024-03-25 11:15,66906.2,3440.31,188.6167,477.11,0.62848,89.14,0.64518,18.824,0.171145,2.7244,1.025,12.073,125.951,3.375,0.6849
2024-03-25 11:30,66800.1,3435.71,188.1837,474.33,0.62733,88.82,0.64364,18.852,0.171416,2.67,1.0222,12.018,125.655,3.361,0.679
2024-03-25 11:45,66824.2,3437.5,187.8305,473.61,0.62719,88.81,0.64383,18.901,0.170703,2.678,1.0215,12.0123,125.293,3.363,0.6792
2024-03-25 12:00,67059.5,3448.52,187.565,474.95,0.62876,88.96,0.6448,19.009,0.171105,2.691,1.0223,12.067,125.535,3.368,0.6819
2024-03-25 12:15,67112.2,3450.31,187.3505,478.22,0.62908,89.24,0.6442,18.971,0.171745,2.6999,1.0219,12.054,125.109,3.37,0.6811
2024-03-25 12:30,67073.6,3452.94,187.41,480.92,0.63033,89.41,0.64437,18.931,0.172521,2.6747,1.0227,12.056,125.557,3.383,0.6835
2024-03-25 12:45,67099.9,3451.18,187.1986,479.35,0.62965,89.31,0.64367,18.953,0.171725,2.6824,1.0209,12.0485,125.404,3.38,0.6826
2024-03-25 13:00,66967.1,3443.18,187.3872,483.44,0.62886,89.31,0.64296,18.91,0.171572,2.6486,1.0165,12.024,125.252,3.373,0.6813
2024-03-25 13:15,66949.9,3440,186.9164,487.49,0.62804,89.29,0.64017,18.895,0.171453,2.6431,1.0139,11.992,124.833,3.364,0.6791
2024-03-25 13:30,67200.1,3450.07,187.8849,488.11,0.62976,89.57,0.64227,19.013,0.172155,2.651,1.018,12.044,125.391,3.377,0.6831
2024-03-25 13:45,68019.6,3486.95,190.8839,490.75,0.63271,90.2,0.64811,19.122,0.174444,2.7068,1.0283,12.154,126.668,3.397,0.6876
2024-03-25 14:00,68608.1,3515.59,191.6192,491.44,0.63524,90.35,0.65286,19.136,0.175473,2.7525,1.0299,12.2952,127.623,3.425,0.6949
2024-03-25 14:15,69212.2,3549.26,193.8507,491.91,0.63888,90.98,0.6599,19.143,0.180149,2.7765,1.0398,12.367,128.106,3.435,0.6979
2024-03-25 14:30,69136.4,3546.85,192.7396,493.79,0.64011,91.19,0.65884,19.201,0.178543,2.7593,1.0401,12.381,127.626,3.443,0.7001
2024-03-25 14:45,69409.3,3563.89,192.591,493.56,0.64365,91.35,0.65968,19.246,0.182318,2.846,1.046,12.434,128.107,3.456,0.7039
2024-03-25 15:00,69300.8,3561.31,191.956,504.86,0.64169,91.04,0.66042,19.218,0.182109,2.9015,1.043,12.409,128.231,3.452,0.7066
2024-03-25 15:15,69513.1,3571.17,191.7345,502.09,0.64326,91.26,0.66268,19.269,0.183116,2.8955,1.0466,12.435,128.477,3.468,0.7077
2024-03-25 15:30,69684.1,3578.38,192.1645,499,0.64339,91.24,0.66203,19.338,0.18484,2.9014,1.0482,12.4799,128.907,3.497,0.7093
2024-03-25 15:45,69824.7,3583.59,192.8412,499.97,0.64203,91.18,0.66279,19.319,0.183058,2.9164,1.0518,12.565,128.704,3.48,0.7103
2024-03-25 16:00,69752,3588.73,192.2233,497.3,0.64389,91.21,0.66344,19.388,0.182392,2.8875,1.0544,12.668,129,3.483,0.7092
2024-03-25 16:15,69560.3,3577.3,190.4781,498.42,0.64712,90.91,0.66079,19.305,0.180767,2.7838,1.0474,12.629,128.718,3.469,0.7076
2024-03-25 16:30,70132.2,3599.71,192.7827,498.83,0.649,91.3,0.66478,19.334,0.182483,2.8163,1.0527,12.6896,129.287,3.489,0.7139
2024-03-25 16:45,70174.7,3607.24,192.9551,499.25,0.65265,91.57,0.66486,19.425,0.182291,2.8139,1.0551,12.6984,129.653,3.503,0.7148
2024-03-25 17:00,70571.9,3630.26,194.4437,499.14,0.651,91.75,0.66754,19.455,0.182674,2.8216,1.0584,12.7052,129.828,3.52,0.7142
2024-03-25 17:15,70693.9,3645.59,194.0625,497.18,0.65115,91.65,0.66742,19.46,0.183159,2.8228,1.0601,12.7106,130.012,3.526,0.7149
2024-03-25 17:30,70468.4,3632.58,192.7082,496.72,0.64827,91.01,0.6652,19.383,0.182392,2.79,1.0554,12.671,129.109,3.51,0.7115
2024-03-25 17:45,70577.4,3640,193.2152,497.07,0.6493,90.96,0.66553,19.39,0.181564,2.7832,1.0548,12.6501,129.047,3.507,0.7135
2024-03-25 18:00,70571,3637.46,192.4622,496.01,0.64965,90.82,0.66476,19.384,0.181323,2.7604,1.0535,12.6295,129.025,3.508,0.7133
2024-03-25 18:15,70674.8,3631.45,192.2147,494.95,0.64981,90.7,0.66381,19.353,0.181229,2.7571,1.0513,12.606,128.698,3.523,0.7118
2024-03-25 18:30,70690,3630.91,192.1342,491.69,0.64817,90.7,0.66354,19.368,0.1807,2.7318,1.0515,12.594,128.982,3.537,0.7127
2024-03-25 18:45,70879.9,3641.03,192.3667,492.18,0.65023,90.85,0.66521,19.459,0.181472,2.7504,1.0543,12.6401,129.442,3.544,0.7151
2024-03-25 19:00,70630.2,3625.94,191.0803,490.62,0.64145,90.56,0.66166,19.337,0.179305,2.7376,1.0486,12.5598,128.825,3.533,0.7114
2024-03-25 19:15,70644.9,3629.89,191.9095,495.4,0.65136,91.16,0.6655,19.428,0.180574,2.7835,1.0537,12.6324,129.307,3.548,0.7162
2024-03-25 19:30,70774.6,3635.71,192.5213,495.52,0.65693,91.39,0.66729,19.446,0.179795,2.7631,1.0562,12.6471,129.683,3.557,0.7166
2024-03-25 19:45,70991.6,3640.71,192.3938,494.5,0.65545,91.21,0.6671,19.453,0.180636,2.7614,1.0594,12.6469,129.784,3.563,0.7159
2024-03-25 20:00,70800.2,3637.25,192.8,494.4,0.65334,91.18,0.66662,19.421,0.1805,2.7516,1.0556,12.6363,129.949,3.563,0.7159
2024-03-25 20:15,70881.5,3636.04,192.4515,496.3,0.65294,91.25,0.66676,19.403,0.181224,2.7417,1.0557,12.622,130.129,3.56,0.7151
2024-03-25 20:30,70879.2,3630.41,192.3101,496.66,0.65284,91.18,0.66639,19.418,0.181354,2.7361,1.054,12.588,130.184,3.558,0.7157
2024-03-25 20:45,70929,3629.47,192.0668,497.86,0.65248,91.2,0.66659,19.432,0.181076,2.7223,1.0566,12.5624,129.567,3.561,0.7151
2024-03-25 21:00,70391.4,3612.15,192.3077,498.29,0.64761,91.05,0.66397,19.418,0.179502,2.7122,1.054,12.5196,128.664,3.557,0.7156
2024-03-25 21:15,69831.1,3582.62,189.9624,494.24,0.64393,90.12,0.65706,19.26,0.176613,2.6862,1.043,12.4321,127.548,3.538,0.7088
2024-03-25 21:30,70132.6,3608.83,190.7205,494.73,0.64613,90.86,0.66321,19.385,0.178171,2.7015,1.0509,12.4784,128.478,3.563,0.7137
2024-03-25 21:45,69872,3591.01,189.4085,494.7,0.6436,90.47,0.65892,19.283,0.177178,2.6891,1.0456,12.4326,127.858,3.548,0.7088
2024-03-25 22:00,70416.7,3613.59,191.3687,495.44,0.64616,90.8,0.66375,19.411,0.178909,2.7096,1.0518,12.4863,128.376,3.56,0.7119
2024-03-25 22:15,70377.3,3608.95,190.4713,494.04,0.64535,90.88,0.66221,19.381,0.177866,2.7214,1.0521,12.477,128.215,3.554,0.7119
2024-03-25 22:30,70589.9,3618.42,190.8766,493.6,0.64504,91.03,0.66269,19.402,0.177545,2.7234,1.0541,12.5071,128.401,3.558,0.713
2024-03-25 22:45,70326.5,3614,191.1579,492.9,0.64334,90.73,0.66239,19.374,0.176962,2.7136,1.0521,12.4902,128.158,3.551,0.7108
2024-03-25 23:00,70446.5,3620.88,191.3648,494.07,0.64431,90.99,0.66275,19.433,0.177225,2.7206,1.0533,12.514,128.077,3.552,0.7127
2024-03-25 23:15,70175.9,3605.65,190.4392,491.45,0.64156,90.65,0.66038,19.377,0.175963,2.7127,1.0497,12.4718,127.486,3.535,0.7112
2024-03-25 23:30,69884.6,3586.03,189.0634,488.21,0.63956,90.11,0.65678,19.315,0.175242,2.6759,1.0431,12.391,126.726,3.516,0.7068
2024-03-25 23:45,69888,3591.62,189.1404,487.3,0.64046,90.64,0.658,19.384,0.175484,2.6861,1.0459,12.4311,127.073,3.53,0.7079
2024-03-26 0:00,69876.3,3591.07,189.0295,487.82,0.64107,90.4,0.65734,19.489,0.175726,2.6945,1.0466,12.444,127.007,3.535,0.7039
2024-03-26 0:15,69952.1,3603.74,189.6116,489.01,0.64346,90.58,0.65966,19.607,0.176403,2.7097,1.0516,12.5136,127.743,3.554,0.7097
2024-03-26 0:30,70124.5,3610.76,190.0901,491.89,0.64415,90.74,0.66284,19.547,0.177325,2.7218,1.0528,12.5819,128.064,3.557,0.7111
2024-03-26 0:45,69921.1,3600.49,189.1189,491.53,0.64465,90.63,0.66022,19.488,0.1767,2.6965,1.0498,12.4977,127.904,3.546,0.7101
2024-03-26 1:00,70172.4,3615.23,189.8996,491.93,0.64615,90.93,0.66336,19.562,0.177659,2.7186,1.0527,12.539,128.435,3.561,0.7136
2024-03-26 1:15,70305.3,3616.34,189.9516,491.89,0.64622,90.9,0.66394,19.599,0.178274,2.7361,1.055,12.5468,128.438,3.565,0.715
2024-03-26 1:30,70259.5,3612.25,190.1795,490.18,0.6461,90.98,0.66508,19.584,0.177812,2.7228,1.0558,12.5444,128.618,3.569,0.7163
2024-03-26 1:45,70310.7,3617.02,190.138,488.79,0.64526,90.94,0.66565,19.683,0.177973,2.7258,1.0564,12.604,129.057,3.574,0.7193
2024-03-26 2:00,70208.5,3609.56,190.8261,489.66,0.64421,90.94,0.66501,19.709,0.178065,2.7348,1.0546,12.562,128.789,3.57,0.7182
2024-03-26 2:15,70278.2,3613.79,191.1523,490.57,0.64494,91.12,0.66536,19.713,0.17832,2.7267,1.0556,12.5881,129.325,3.576,0.718
2024-03-26 2:30,70272.4,3609.72,190.8115,493.77,0.64447,91.12,0.66485,19.738,0.178198,2.7297,1.0569,12.607,129.637,3.579,0.7166
2024-03-26 2:45,70568.2,3623.82,191.9051,493.51,0.64627,91.34,0.66808,19.778,0.178948,2.732,1.0613,12.6628,130.013,3.589,0.7193
2024-03-26 3:00,70429.1,3618.41,191.1918,490.5,0.64491,91.02,0.66589,19.681,0.17774,2.7085,1.0585,12.6212,129.467,3.618,0.7181
2024-03-26 3:15,70516.1,3627.85,191.5806,488.29,0.64463,91.2,0.66769,19.707,0.178316,2.7146,1.0604,12.6763,130.007,3.617,0.7196
2024-03-26 3:30,70568,3637.88,192.1978,489.82,0.64459,91.03,0.66794,19.756,0.177814,2.7309,1.0615,12.705,129.953,3.615,0.7178
2024-03-26 3:45,70451.7,3625.33,191.8183,488.3,0.64396,91.07,0.66756,19.777,0.177415,2.7351,1.0602,12.6723,130.067,3.629,0.7183
2024-03-26 4:00,70632.9,3627.35,191.8558,487.9,0.64478,90.9,0.66847,19.766,0.177901,2.7494,1.0603,12.675,129.563,3.632,0.7178
2024-03-26 4:15,70627.9,3630.63,192.1476,487.46,0.64559,90.98,0.66879,19.755,0.177867,2.7562,1.0597,12.673,129.565,3.619,0.7169
2024-03-26 4:30,70636.5,3636.2,193.848,488.35,0.64652,91.14,0.67216,19.783,0.179719,2.7686,1.0638,12.7201,130.012,3.624,0.7209
2024-03-26 4:45,70614.6,3640.59,194.2067,488.61,0.64703,91.27,0.67311,19.841,0.179844,2.7864,1.0672,12.7374,130.344,3.636,0.7213
2024-03-26 5:00,70516.3,3632.75,194.6997,489.33,0.64556,91.24,0.6711,19.833,0.178924,2.8327,1.0662,12.7235,130.113,3.651,0.7203
2024-03-26 5:15,70384,3630.93,195.1551,487.44,0.64555,91.32,0.67111,19.813,0.179031,2.8821,1.0669,12.7351,130,3.654,0.7225
2024-03-26 5:30,70367.1,3633.7,195.848,487.4,0.64416,91.59,0.67234,19.853,0.180049,2.9168,1.0682,12.7152,129.887,3.653,0.7221
2024-03-26 5:45,70325,3631.3,195.0199,487.9,0.64428,91.39,0.6711,19.894,0.179795,2.8655,1.0674,12.7057,130.253,3.661,0.7221
2024-03-26 6:00,70308.8,3629.1,193.7693,489.29,0.64445,91.58,0.67027,19.854,0.180838,2.8816,1.0664,12.7314,130.343,3.659,0.7201
2024-03-26 6:15,70418,3627.86,194.5069,487.59,0.64517,91.73,0.67215,19.89,0.181197,2.9038,1.0655,12.7365,130.126,3.653,0.7199
2024-03-26 6:30,70426.5,3637.45,194.6971,488.77,0.64724,91.73,0.67299,19.908,0.180736,2.9301,1.0661,12.7837,130.866,3.663,0.722
2024-03-26 6:45,70634.5,3651.47,195.7968,490.24,0.64836,91.96,0.67505,19.976,0.181386,2.9372,1.0752,12.866,131.36,3.676,0.7241
2024-03-26 7:00,70852,3651.86,195.3202,492.29,0.6504,92.02,0.67879,19.96,0.181755,2.9473,1.075,12.816,131.327,3.67,0.7228
2024-03-26 7:15,71519,3675.89,196.6339,493.9,0.65266,92.36,0.68125,20.058,0.183135,2.9632,1.0782,12.866,131.727,3.677,0.726
2024-03-26 7:30,71175.4,3665.81,196.0409,494.22,0.65036,92.03,0.67873,20.003,0.182273,2.913,1.0739,12.8755,131.469,3.678,0.7248
2024-03-26 7:45,70510.2,3636.61,194.2883,488.93,0.64688,91,0.67296,19.877,0.179392,2.9319,1.0666,12.74,129.802,3.635,0.7162
2024-03-26 8:00,70661.8,3650.33,194.1669,488.93,0.64577,91.14,0.67465,19.989,0.179897,2.9506,1.0682,12.7931,129.853,3.639,0.7168
2024-03-26 8:15,70609.1,3644.73,193.9488,490.06,0.64537,91.04,0.67548,20.066,0.180102,2.9813,1.0667,12.738,129.556,3.642,0.716
2024-03-26 8:30,70748,3656.16,194.5442,489.52,0.64652,91.39,0.67769,20.078,0.184394,3.0411,1.0693,12.7725,129.896,3.651,0.7178
2024-03-26 8:45,70729.5,3655.45,194.7222,488.63,0.64568,91.48,0.67685,20.106,0.183598,3.0403,1.0697,12.8205,130.11,3.647,0.7193
2024-03-26 9:00,70666.4,3646.11,194.296,489.33,0.64797,91.73,0.67477,20.084,0.183257,3.0186,1.067,12.794,130.053,3.639,0.7193
2024-03-26 9:15,71064.4,3661.57,195.0888,490.71,0.64862,91.7,0.67635,20.148,0.185895,3.0768,1.0709,12.8815,130.669,3.643,0.7202
2024-03-26 9:30,71058.8,3660.56,195.2659,489.43,0.64768,91.45,0.67689,20.18,0.184836,3.1,1.0698,12.821,130.458,3.657,0.7192
2024-03-26 9:45,71168.8,3666.71,195.5286,489.91,0.64941,91.23,0.67794,20.232,0.184302,3.1788,1.0706,12.8632,130.787,3.658,0.7218
2024-03-26 10:00,71061.7,3663.52,195.867,489.41,0.64857,91.57,0.67829,20.269,0.185362,3.1874,1.0706,12.823,130.735,3.671,0.7239
2024-03-26 10:15,70940.5,3649.5,195.2753,488.73,0.64682,91.7,0.67734,20.317,0.184095,3.1755,1.0666,12.7548,130.107,3.658,0.7211
2024-03-26 10:30,70964.6,3647.83,196.1207,489.92,0.64919,91.57,0.68123,20.432,0.184318,3.2181,1.0682,12.7804,130.447,3.68,0.7236
2024-03-26 10:45,70914.6,3650.41,195.8789,490.4,0.64883,91.77,0.68329,20.476,0.184722,3.2358,1.0696,12.808,130.507,3.69,0.723
2024-03-26 11:00,70753.6,3635.44,194.7712,488.67,0.64665,91.38,0.6799,20.512,0.186138,3.1673,1.0664,12.7878,130.359,3.679,0.7218
2024-03-26 11:15,70745,3638.29,195.2523,489.5,0.64512,91.56,0.68081,20.592,0.185505,3.1859,1.07,12.794,130.217,3.676,0.7226
2024-03-26 11:30,70665.2,3635.03,195.1838,488.48,0.64467,91.39,0.68001,20.55,0.185372,3.1542,1.0678,12.7251,129.814,3.673,0.7201
2024-03-26 11:45,70719.1,3633.51,194.9601,487.6,0.6445,91.33,0.67688,20.431,0.184143,3.171,1.0644,12.7392,129.643,3.671,0.7209
2024-03-26 12:00,70800.1,3639.87,194.0428,489.4,0.64205,91.18,0.67183,20.521,0.182577,3.1845,1.0615,12.7384,129.887,3.677,0.719
2024-03-26 12:15,70833,3643.46,194.8697,490.7,0.64376,91.15,0.6763,20.747,0.184421,3.1986,1.0657,12.802,130.488,3.693,0.7206
2024-03-26 12:30,71029.9,3646.73,195.55,493.49,0.64487,91.21,0.67823,20.576,0.18506,3.2543,1.0659,12.8014,130.374,3.69,0.7198
2024-03-26 12:45,71151.3,3645.7,195.1713,492.85,0.64501,91.2,0.67606,20.436,0.185174,3.288,1.0637,12.795,130.114,3.686,0.7185
2024-03-26 13:00,70883.2,3636.14,194.7774,489.39,0.64211,91.04,0.67323,20.46,0.184108,3.2383,1.0582,12.7711,129.617,3.69,0.7159
